tok	original_global_distance	global_distance_qst	global_times_distance_qst	local_distance_qst	local_times_distance_qst	year_1	year_2
subchronic	0.4222841745615005	0.5757731551330291	0.24313989155002197	0.8144085873693347	0.021073225877898828	2009	2010
outbreaks	0.1109005391597747	0.5513693178872192	0.06114715462984982	0.6824975368673744	0.0006871120346240508	2009	2010
bisphenol_a	0.3149786525964737	0.5556780875781594	0.17502673530275395	0.7025941733207944	0.004479904224421198	2009	2010
decrement	0.5278676497936249	0.5692441894130585	0.30048559242414824	0.7692069971522882	0.031622869915539094	2009	2010
abuse	0.2184271121025085	0.4869429990953862	0.10636155305093961	0.5603775626051724	0.0016886570216669652	2009	2010
cytoplasmic	0.2088735198974609	0.4992542021580012	0.10428098252834023	0.6325014973207712	0.0021278449467411445	2009	2010
septum	0.3110729247331619	0.5802006685616894	0.18048471890162063	0.8230573717224096	0.006656195665947689	2009	2010
1982	0.2558525276184082	0.5650838065687361	0.1445781202268428	0.6627072918132247	0.00063922720759395	2009	2010
respond	0.1133014518022536	0.5387505918358977	0.06104122421433056	0.5833210423143145	0.0003109196377114238	2009	2010
auch	0.178593071103096	0.5028563304074171	0.08980665637109377	0.6745923380818442	0.007284596340754129	2009	2010
ch	0.5957521790266037	0.6489411092083035	0.386608079870788	0.9164229265065357	0.08357490213782573	2009	2010
rheumatoid	0.2079194170236587	0.5098378353536573	0.10600518550333653	0.5787429277853395	0.004338932374602197	2009	2010
intestines	0.3548106867074966	0.5737587722498191	0.20357574398640846	0.8063373208775828	0.01033133293764625	2009	2010
#	0.4138400280475616	0.5850292829711733	0.2421085348734352	0.7748659112008027	0.025390108134130597	2009	2010
entity	0.1390487134456634	0.5410857948473192	0.07523728363724391	0.63577934716121	0.001223035829811469	2009	2010
cho	0.2847316151857376	0.5691536329195354	0.1620560331900097	0.6592718801654422	0.0024709052050889187	2009	2010
2.50	0.3613005894422531	0.5586413841357659	0.20183746137508835	0.7163735958474479	0.0021806362938318826	2009	2010
she	0.0759032702445983	0.5052737920170678	0.03835193318298445	0.7212215108498605	0.000683467338344782	2009	2010
variety	0.1124240785837173	0.4400433921903918	0.04947147290385814	0.48908431312063183	0.0017122499789982426	2009	2010
meiosis	0.1543448555469512	0.5612740547772253	0.0866297629068424	0.7039211321798107	0.0012437119719926567	2009	2010
girls	0.167614420056343	0.5099130231984695	0.08546877566258805	0.7028148462711374	0.00173910272823321	2009	2010
324	0.6407155121862889	0.6034271573361798	0.38662514017976674	0.759325805202319	0.0076406943714001025	2009	2010
required	0.0716001254320144	0.48246627164187106	0.0345446455662743	0.5968302485001324	0.0003767947142772646	2009	2010
disease	0.0984619796276092	0.4493756509987584	0.044246416193783375	0.5439218414764859	0.0007142473613122067	2009	2010
malformation	0.2184261572360992	0.5728868942723303	0.12513348284682857	0.7274702530689843	0.0025545931388423464	2009	2010
8q	0.3750677055120468	0.5884501912264992	0.22070866303144826	0.7902565536600193	0.010551156564224949	2009	2010
associated_protein	0.33170334815979	0.5309424452135734	0.17611538675748817	0.6669886770094143	0.004927210955459253	2009	2010
regard	0.1449803853034972	0.5652986115196377	0.08195721050964905	0.7115972281214127	0.0014358075954253276	2009	2010
irrespective	0.2887506461143493	0.5585250741531569	0.1612744760327889	0.7495152098395155	0.017888519387365378	2009	2010
disappearance	0.3620590561628342	0.5749468934207155	0.20816472957565788	0.7637095133905808	0.012660099109432277	2009	2010
1.17	0.1885140430927276	0.5225848555619845	0.09851458398101878	0.6146067874388053	0.0007274521522707464	2009	2010
dual	0.2592809379100799	0.5287166019326933	0.1370861364377391	0.6610039235404878	0.006894952804087628	2009	2010
normotensive	0.2623830711841583	0.5542126308371993	0.14541601216811653	0.7329890460079778	0.00671539604146558	2009	2010
rbc	0.2720990431308746	0.5766562771313319	0.15690762122284785	0.7577249776933066	0.006479098348807657	2009	2010
metabolism	0.1348001104593276	0.47133428832874763	0.06353591412998374	0.5582649178467762	0.00066242269326398	2009	2010
proceeds	0.2128761625289917	0.5751905773126311	0.12244436282114822	0.8474048540741107	0.0051351946737647975	2009	2010
24-hour	0.2709978830814361	0.559690636525196	0.1516749776788296	0.7889853628435101	0.007261025764617164	2009	2010
narrowed	0.4153829073905944	0.5684542367251764	0.23612617356940496	0.8403144505793928	0.04657647862999229	2009	2010
pursuit	0.4636553713679314	0.547852803613568	0.2540148951144113	0.7401592060453165	0.00845296459561439	2009	2010
synthase	0.1921106117963791	0.5231485031171794	0.10050237899420127	0.6122281485274973	0.0014612450108150898	2009	2010
15.0	0.3180549204349517	0.5503632611019321	0.17504574322009558	0.7163085380165543	0.0015835133380203367	2009	2010
standard	0.2334209126234054	0.43690611409166086	0.10198302388202116	0.512077464867982	0.005702242920748066	2009	2010
cdk1	0.260580061674118	0.5572431927215703	0.14520646552686922	0.7118310222836659	0.0032744883138370352	2009	2010
bull	0.60523756057024	0.5688443925303298	0.3442859924791169	0.9169041597932813	0.12253227996252379	2009	2010
stabilized	0.1468053823709487	0.5051666897909723	0.07416118905583012	0.6480284201223294	0.0009844435799268617	2009	2010
enigmatic	0.2767039179801941	0.53723124308246	0.14865398982228673	0.6079447475681307	0.002948273022907903	2009	2010
1.63	0.2987937128543854	0.5836820129817701	0.17440051578514468	0.7597684513449435	0.001900982127428979	2009	2010
immunodeficient	0.2508886456489563	0.48394100908795523	0.12141530434406635	0.6089114059554985	0.004597616804948299	2009	2010
mm2	0.1959452295303344	0.5843745933517267	0.11450541382599992	0.7179730521907107	0.0019300362415262512	2009	2010
lp	0.4012227213382721	0.5760857227435329	0.23113868140328556	0.8346678851036251	0.029139079702478556	2009	2010
eye	0.1919960975646972	0.5007510305080433	0.09614224370904494	0.6230608989998557	0.0018283298584938067	2009	2010
libraries	0.1911456280946731	0.5341322640079966	0.10209704708943826	0.6367086239350209	0.0017596514394916157	2009	2010
consistent	0.0938537424802779	0.4422569447012247	0.04150746939810324	0.5534642293643036	0.0006089812848048813	2009	2010
proponents	0.6901356118917465	0.6174982784376596	0.4261575522316743	0.8696636028001824	0.07470645556968886	2009	2010
solved	0.1558687853813171	0.5170210659123341	0.0805874455603094	0.6185764698812027	0.0014466992614071744	2009	2010
nadir	0.3614927113056183	0.5510260990748441	0.19919191855472365	0.7551996445882175	0.01651217609745381	2009	2010
editing	0.2978317600488662	0.5525895878032168	0.16457872952010952	0.7631487364705184	0.010947942968008627	2009	2010
attachment	0.2072507673501968	0.5422107644820487	0.11237359700444143	0.7089851656599345	0.0031688930008539314	2009	2010
suturing	0.3953164964914322	0.6143738911931633	0.2428721342022897	0.8120991411941211	0.006182867728157697	2009	2010
omental	0.4360419082641601	0.5874493876541858	0.2561525520013435	0.9580543444323038	0.10425876097417283	2009	2010
smad	0.3245568442344665	0.5577534095475813	0.18102268646377698	0.7638897566383935	0.009130978111996917	2009	2010
einer	0.1906479960680007	0.5116179155032834	0.09753893034318868	0.7048741231848301	0.009797030515526424	2009	2010
mic	0.1968936252593994	0.5577761198046703	0.10982256231146263	0.723279858957755	0.0023543618142499584	2009	2010
5000	0.4097198522090912	0.5768718549693016	0.23635585116160654	0.6984958357001269	0.003416502861532822	2009	2010
localized	0.1577199006080627	0.504103814269462	0.07950720348272486	0.5540852425532393	0.0008512263974434758	2009	2010
two	0.0943247300386428	0.4173802697894354	0.03936928127134439	0.4764781480116201	0.00040475441281229965	2009	2010
chernobyl	0.5096041795611381	0.5752487553172713	0.2931491699970239	0.8303998121838548	0.05140054214451869	2009	2010
tax	0.4694002118706703	0.607090150998302	0.2849682455032002	0.7962193656687213	0.027632083047534253	2009	2010
254	0.4816876694560051	0.5582679329672519	0.26891077956301684	0.7079486176999372	0.004911517763337413	2009	2010
naloxone	0.3347225731611252	0.6038936835654336	0.20213684767877224	0.8413150568049415	0.007594815347271494	2009	2010
survival	0.1280360454320907	0.4251991884129573	0.054440822605329495	0.4794085181271511	0.0006331248498502653	2009	2010
cd9	0.5385450774431229	0.5870462962617907	0.31615089308300454	0.7862579798596055	0.037373759270758006	2009	2010
saccharomyces_cerevisiae	0.1590106725692749	0.5215713516673556	0.08293541142149201	0.6178579764501496	0.0010554559165542202	2009	2010
5th	0.3372487676143646	0.5836698927289795	0.19684195201645674	0.7629591319195169	0.008834180818730199	2009	2010
urea	0.2497913354635238	0.5787919291266023	0.1445772089320432	0.7407332158671954	0.002945186136058743	2009	2010
discrepant	0.3652285873889923	0.5656358311818358	0.2065863755991404	0.6435740860556901	0.00561489698334401	2009	2010
tumors	0.093659633398056	0.5110847867020138	0.04786801375783426	0.5830163356462083	0.0002531051326202508	2009	2010
shaker	0.5907739290595054	0.5894215659354761	0.34821489438010755	0.6999249309100798	0.014709485032487687	2009	2010
related_protein	0.3119514864683151	0.5388705816431176	0.1681014789576161	0.7760094840283979	0.009176993503665541	2009	2010
antiapoptotic	0.2383812707662582	0.5367841965108794	0.12795929889150828	0.6090573173136241	0.0028729336077609325	2009	2010
policy	0.1395068150758743	0.5193153385529966	0.07244802890157796	0.6503268506101316	0.00046261610633706356	2009	2010
occur	0.0686302477121352	0.4807187170059288	0.03299184462797671	0.5802461420506104	0.00019124461870955535	2009	2010
cytology	0.1657910621166229	0.5191199107548502	0.0860654413699331	0.7072966517618571	0.002630328478814688	2009	2010
microfilaments	0.6327965846657753	0.599338187724611	0.3792591582519091	0.7456498559056522	0.021674766690781583	2009	2010
releasing	0.2648347914218902	0.5707716861600219	0.15116020045370998	0.7597972115593173	0.007252422133177736	2009	2010
uteri	0.5204946595430374	0.5826945849318307	0.3032894196016647	0.8439820219194412	0.03426781512585222	2009	2010
-inhibitory	0.6870513874292373	0.5978836053397988	0.4107767605699033	0.9136325130831603	0.17047593530996397	2009	2010
coa	0.1677966880798339	0.5193343882083423	0.08714259034732658	0.6666043736686845	0.0017147524123936203	2009	2010
ku	0.5505133965611457	0.6251609634286821	0.344159485374562	0.9026274478788525	0.046794801309786103	2009	2010
designate	0.7185117769241333	0.6426799051700488	0.4617730806571652	0.9768728285608682	0.3401197243011059	2009	2010
illustrating	0.4861272636055946	0.5962345297437417	0.2898458604114937	0.8786263208261487	0.022126784921268287	2009	2010
place	0.2679697704315185	0.47308391750916	0.12677218876977303	0.5515674033817769	0.010012942943883748	2009	2010
peaked	0.1815998595952987	0.5699841222899469	0.10350903657940391	0.635583851503916	0.001654119678233193	2009	2010
advanced	0.1890798449516296	0.48365355343468996	0.09144913889373588	0.5550381845271982	0.0015358245111973257	2009	2010
statistics	0.1835311686992645	0.5408820399939629	0.09926871292853433	0.6744008697036002	0.001461111252565126	2009	2010
situ	0.2314112222194671	0.5027235652527147	0.11633587467365873	0.6054147740930915	0.005915554396915277	2009	2010
causing	0.1747703719139099	0.5264988364293512	0.09201639745499852	0.5656485720952573	0.00122917995837018	2009	2010
ifa	0.5606456854939461	0.6385383063168487	0.357993746459153	0.9622062810531963	0.12109357022149478	2009	2010
english	0.2053612977266311	0.5056686687697495	0.10384477403825372	0.597475253385336	0.003465257723848803	2009	2010
sg	0.5822600710391999	0.591941563333505	0.34466393671762163	0.8903513208106678	0.15173391723346707	2009	2010
seems	0.0913527560234069	0.5381654759640538	0.04916289942596486	0.615552714254856	0.00024642778136407876	2009	2010
establishment	0.1833777797222137	0.5424334017940845	0.09947023286816667	0.7125191390770405	0.002145780861808409	2009	2010
dentate	0.2923316287994384	0.5004421263531381	0.14629506191666722	0.634227883507001	0.004204963677568369	2009	2010
484	0.7182478529214859	0.5298678179219909	0.3805764225546628	0.6387051019132117	0.014006297817611603	2009	2010
cholecystokinin	0.3220747673511505	0.5538184201832265	0.17837093883529437	0.757729189559145	0.005864172576621853	2009	2010
river	0.1457942640781402	0.5474351220911432	0.07981290075580505	0.8160079727749058	0.001449210431351755	2009	2010
workstation	0.5008851531147956	0.5615033293090634	0.28124868107543777	0.7535962672752399	0.014235532746470467	2009	2010
tends	0.151481162905693	0.5755712648910356	0.08718820454079473	0.6103565889322933	0.0005264991771705748	2009	2010
orally	0.1789595431089401	0.5036874123015384	0.09013966917520765	0.5829133288056396	0.0015298037970846983	2009	2010
vs.	0.1828034019470215	0.4713908042611607	0.0861718426654827	0.6038026025539642	0.0006311252092973428	2009	2010
alphavbeta3	0.290153574347496	0.5381545061047527	0.15614745349750536	0.6400801295803854	0.006837779980477991	2009	2010
array	0.1664762634038925	0.4905755772719856	0.08166918902144768	0.6362970562766461	0.002588742969660692	2009	2010
finer	0.4429230335354805	0.563437998139105	0.24955966734493082	0.7324956293482391	0.02663324883259122	2009	2010
discharges	0.3262657099962234	0.6011370645957365	0.19613041118537355	0.8125247765321231	0.009377161996466018	2009	2010
900	0.3954986995458603	0.5835109227331714	0.23077781111177426	0.7053640604542687	0.0033511172472491225	2009	2010
stationary	0.2404104250669479	0.5397678633358022	0.12976582146203844	0.6686608462742772	0.00615523897491315	2009	2010
quebec	0.3785926240682602	0.5850308524269315	0.2214883655812031	0.773209282853942	0.0034422606417507076	2009	2010
causality	0.3377966666221618	0.567020157170824	0.19153751899987861	0.7981327296556522	0.017704316489356074	2009	2010
minimum	0.2154640901088714	0.5096849546418499	0.1098188049940876	0.6158741980601243	0.002757358500245526	2009	2010
rescued	0.1057918339967727	0.530883094089207	0.05616309616157844	0.6376593963264627	0.000420880189201116	2009	2010
mimic	0.1825651901960372	0.5354006398124912	0.09774551963844746	0.7112429774785555	0.0014856918636343525	2009	2010
furin	0.4008010923862457	0.5876416741706632	0.23552742493928408	0.8150014489620911	0.02323624421547416	2009	2010
glomerular	0.2427525979280471	0.5188514966456803	0.1259525487495943	0.706704096550159	0.009262177077856005	2009	2010
synthesized	0.1158066761493682	0.4922589920082205	0.05700687766911042	0.6498740558460782	0.0004910396301725002	2009	2010
wells	0.3636428540945053	0.6036143430934524	0.21950004249488297	0.8451063237792755	0.009045272073305901	2009	2010
conceptualization	0.3514377057552337	0.5746364705321968	0.2019489228471202	0.7194243933769587	0.005663495599359463	2009	2010
outer	0.2537749588489532	0.5080108591222081	0.12892043486855972	0.5957884435083483	0.004681550284520619	2009	2010
retardation	0.6988853201270103	0.5604992084840806	0.3917246687523326	0.8684916941425593	0.3061504840305717	2009	2010
proliferation	0.1586630773544311	0.446515241823447	0.07084548235336609	0.4795294938159946	0.00048649594412843405	2009	2010
binary	0.2696108430624008	0.5692042366574168	0.15346363411989644	0.6937691511274273	0.0026871553468272246	2009	2010
analyzed	0.0638689219951629	0.48927142091010967	0.031249238216570312	0.577926516831148	0.00013396341245738635	2009	2010
suppressive	0.230274748802185	0.5616141521498405	0.1293255578100566	0.6810830640780463	0.0027177669550454784	2009	2010
mol	0.1509764027595519	0.5470548817541493	0.08259237815929349	0.727386343308457	0.0018495058698336758	2009	2010
bud	0.2543144464492798	0.5725354634263615	0.14560403945385703	0.7708334541447965	0.003277604410649096	2009	2010
regional	0.2201513081789016	0.5203769908912221	0.11456167529090291	0.7717953241435326	0.006604515387117949	2009	2010
inter	0.1919779366254806	0.5066445318491656	0.09726457182698539	0.6049054615110723	0.0027252801703125454	2009	2010
~50	0.1539196509122848	0.5540959384752425	0.08528625342202416	0.6286113372619435	0.0005190309956336063	2009	2010
tibial	0.2208506691455841	0.6030472361517408	0.13318338563050702	0.8292986992549367	0.002896525558789269	2009	2010
resp	0.5940339428186416	0.5650478485034477	0.3356576013276935	0.762522381589914	0.035015323699475395	2009	2010
probes	0.175328831076622	0.5376476665311302	0.09426513690397652	0.668748877192101	0.0016866070399263748	2009	2010
cumulative	0.2466325116157531	0.5494754063038358	0.13551849952780146	0.686985083269033	0.004425305036267857	2009	2010
sensitivity	0.1725890666246414	0.46035163934540274	0.0794516597537466	0.5393859669120418	0.0011435487920823666	2009	2010
interferons	0.2340521723031997	0.536385901605008	0.12554228546346244	0.7225638092017984	0.004853327169946066	2009	2010
results	0.0533363103866576	0.44628288444465863	0.02380308244499316	0.5304275752990711	0.00044108040264315883	2009	2010
six	0.1562034553289413	0.48031940438078147	0.07502755062581709	0.5426604205907711	0.0006682697633188716	2009	2010
reflex	0.190534833073616	0.5587300633004567	0.10645753934416341	0.7311568433637927	0.0023669099267861556	2009	2010
strictly	0.4131396722793579	0.5725602121106458	0.23654733839159184	0.7270289567698007	0.019502311294637226	2009	2010
evolving	0.2493987226486206	0.5241265750502795	0.13071649832373608	0.6808615139665151	0.00485780623668275	2009	2010
201	0.4111523413658142	0.5974769099839851	0.24565403045192727	0.7718019749400015	0.0029185216791726525	2009	2010
correction	0.1825656080245971	0.5297915694246048	0.09672171999830852	0.6347415040499613	0.0017701625671958249	2009	2010
expenditures	0.2591980487108231	0.5722966201272968	0.1483381672207945	0.6655757450762246	0.00253519286025692	2009	2010
labelling	0.3361405611038208	0.5965191575713021	0.200514284335196	0.8419681184754144	0.011219777557260986	2009	2010
230	0.460834244787693	0.5838704205098693	0.26906748428953836	0.7757590850516792	0.005182474682479939	2009	2010
condition	0.1467206376791	0.5102292710378381	0.07486116400921396	0.5867219904233588	0.0012732605535427353	2009	2010
auc	0.1736773192882537	0.5364967709097347	0.09317732097840709	0.6092922313046749	0.0009625661920385401	2009	2010
saturating	0.3744361871480942	0.5746297017631369	0.21516215455023546	0.7656375436314563	0.016283572437731843	2009	2010
sca-1	0.2808936208486557	0.5505465900309731	0.15464502511968045	0.6564600749452948	0.003394948521913937	2009	2010
vmax	0.2773831075429916	0.569809659152514	0.1580555739637372	0.7695882483764062	0.007027071337839045	2009	2010
ethics	0.2111183977127075	0.5800089092575939	0.12245055158155836	0.6885308517815075	0.001382427554000159	2009	2010
-positive	0.2113315176963806	0.5391327034173696	0.11393573245294536	0.6599301024184437	0.0017669327249859835	2009	2010
dinucleotide	0.3675618231296539	0.5843755488690402	0.21479414213469658	0.8090707629525333	0.010461734759512698	2009	2010
subacute	0.3873757743835449	0.5531220309273986	0.21426607505910014	0.7174990235138862	0.009543886878108284	2009	2010
built	0.1626067787408828	0.532917365389301	0.08665597612103226	0.605159838258667	0.0012264459307282872	2009	2010
lethargy	0.3991002357006073	0.5575573095937177	0.22252125367544923	0.721873482654086	0.005300448619865482	2009	2010
once	0.2391959655284881	0.5172899827878357	0.12373367689115135	0.7090100261198163	0.004998135151964158	2009	2010
7	0.2145461159944534	0.47022657651079447	0.10088528562775963	0.49922343487087745	0.0008574359336032796	2009	2010
s.c	0.2422751873731613	0.5113365101192888	0.1238841487998891	0.5682612910310425	0.001444416791161328	2009	2010
employed	0.1016807675361633	0.5316129638358303	0.054054814195001855	0.6184522505225863	0.00038668711098243443	2009	2010
unitary	0.5811315262317658	0.5878117104646443	0.34159591643922355	0.8446031429140334	0.06074057347104674	2009	2010
lead	0.0698435974121093	0.5128617561182232	0.03582011002238856	0.6105351213333396	0.0001332111748724805	2009	2010
similarity	0.1534857153892517	0.5376453472105961	0.08252088074232097	0.7082288092115393	0.001685865537110529	2009	2010
rostral	0.2184917712211609	0.5879001528646658	0.12845134570059208	0.8204466346502677	0.003184947794581337	2009	2010
volumetric	0.2546163845062256	0.5823896647615736	0.14828595081538465	0.722322363536586	0.0028596308328434957	2009	2010
ltb4	0.4862242794036865	0.6340499889692652	0.3082904989924964	0.8943786836590426	0.025627000786368648	2009	2010
apparently	0.3405328899621963	0.5495354595859216	0.1871348981894976	0.665691853227192	0.008638945372440605	2009	2010
quiescence	0.3190659075975418	0.5946622177978979	0.18973644023565334	0.7797937530273792	0.008743452124695855	2009	2010
downregulate	0.2724967640638351	0.578195637905971	0.157556440325202	0.7819800809253674	0.0029952313339369784	2009	2010
thereof	0.5050933966040612	0.5627106983496727	0.28422145793487946	0.7953207552586723	0.07680883504502888	2009	2010
mississippi	0.3854234278202056	0.5580368572785394	0.21508047838230948	0.8238531175532807	0.00734978448870131	2009	2010
editorial	0.2115509480237961	0.5313506283309993	0.11240772915646263	0.6756836491804803	0.0031636025848382964	2009	2010
transgene	0.1480645596981048	0.534236056784746	0.07910142652268513	0.6515721158859205	0.0011493130534043262	2009	2010
grew	0.2129133820533752	0.5928594400889482	0.12622770847160833	0.7290920438274078	0.003912606847320174	2009	2010
granulosa	0.1787991911172866	0.5428459094438114	0.09706040950988129	0.6832646871546436	0.0019832124304467735	2009	2010
resections	0.2605746084451675	0.56430706653437	0.14704409290503456	0.6743987070694158	0.002234309985058063	2009	2010
detoxifying	0.4246775662899017	0.5593297504230563	0.2375347971632017	0.7061416886766431	0.007280078503698451	2009	2010
little	0.1634172123670577	0.41915502413504657	0.0684971455937961	0.4879353608469452	0.0014031676398161322	2009	2010
farms	0.1947369265556335	0.6016785151688494	0.11716902481853883	0.7753096834738444	0.0019039030661017926	2009	2010
burdens	0.2759244680404663	0.5523663370287225	0.15241138770811116	0.7008408936499864	0.007852444940870527	2009	2010
intakes	0.1325739765167236	0.5310073734275261	0.07039775905498792	0.5771095913238472	0.0006921411151289539	2009	2010
pellet	0.3697246187925339	0.5992994296882006	0.22157575318405293	0.8231342208581202	0.014201209052044705	2009	2010
excitability	0.1794954061508178	0.5472066013241574	0.09822107115308827	0.754267220737501	0.0023803934516425347	2009	2010
art	0.2090131306648254	0.5086865258923929	0.10632216330378282	0.7022843799370485	0.00375870678874676	2009	2010
positional	0.3867322999238968	0.5651397294012571	0.21855778732971684	0.8611485978150145	0.036802643273415314	2009	2010
osteoclastogenesis	0.2766196316480636	0.5819534731190331	0.16097975537049822	0.6866670131712063	0.004123289214061726	2009	2010
periodically	0.5645042264461517	0.5667400967725561	0.31992717992460895	0.7525888387750436	0.040896016738767145	2009	2010
bei	0.3187948304414749	0.5464210465346576	0.17419620487966944	0.7206039978715291	0.015763867031942273	2009	2010
adaptation	0.2018393951654434	0.5399483545289616	0.10898284929870203	0.6962375629759239	0.002443438276036797	2009	2010
poland	0.3450826251506805	0.5891035743918978	0.20328940793680528	0.6541802071295275	0.0013204592194546894	2009	2010
ideas	0.2321346288919449	0.5665719173960608	0.13152096178533224	0.6649362526051636	0.0016322129904440994	2009	2010
infertility	0.2031096565723419	0.5843354469159763	0.11868417194614986	0.7155674911432672	0.00260426618689055	2009	2010
cdnas	0.2235491120815277	0.5624904800735442	0.12574424737475304	0.8035440780622801	0.004018108818431498	2009	2010
konnen	0.1822713857889175	0.4707005776910858	0.08579524658739823	0.592944289006789	0.004664618210574614	2009	2010
shiga	0.3630378472805023	0.5207120655328131	0.18903818732401634	0.6112852102148757	0.007878723650960847	2009	2010
relation	0.1049748861789703	0.524366402504628	0.05504530341899945	0.6805386230608741	0.0006882186278755835	2009	2010
d	0.3230914026498794	0.4697636508591217	0.15177659687000186	0.5814193417709662	0.013648372147272663	2009	2010
costimulatory	0.2506929188966751	0.5178338785939419	0.1298172865283018	0.6117415674390153	0.0025036560469868436	2009	2010
qtl	0.1630636930465698	0.5434599467030437	0.0886185859322903	0.6675870744079305	0.0018609650393706743	2009	2010
refined	0.2524322521686554	0.5325510701924142	0.1344330660434988	0.6919243104754805	0.006177026191018607	2009	2010
reliably	0.2531387668848037	0.559828604735219	0.1417143226695135	0.7291037769225427	0.006689151815454898	2009	2010
1988	0.1889328378438949	0.569114185491341	0.10752435812209583	0.6862673605513303	0.0006634852300676959	2009	2010
stillbirths	0.3675189077854156	0.6102071768911914	0.22426267517387258	0.8358412494732076	0.010615883181977119	2009	2010
418	0.6850482174754142	0.5812460532295848	0.3981815726795468	0.8466499353383126	0.030100167474095108	2009	2010
herpes	0.2086965799331665	0.5019222195177702	0.10474945060582266	0.6876086295998279	0.004047325732462459	2009	2010
legislative	0.4403145742416381	0.5667477518339415	0.24954729505116754	0.717084640656001	0.005464302248100525	2009	2010
polarization	0.2687722009420394	0.601585160377738	0.1616893676087944	0.7952213879234868	0.005019207639580835	2009	2010
weighted	0.2466514074802398	0.5392631238858371	0.13301000850863265	0.6979180228442654	0.002591485555335237	2009	2010
adolescents	0.1413911855220794	0.5127521786878325	0.07249863842370174	0.5011371629843392	0.0003313320219994574	2009	2010
share	0.1580890810489654	0.48226825380409166	0.07624134506297807	0.6140722348890738	0.0010625812777253101	2009	2010
parent	0.1882891660928726	0.5115635853285455	0.09632188088499191	0.6041633621790052	0.0014513587421183377	2009	2010
organ	0.2185565400123596	0.4899702590399206	0.1070862045247246	0.6297475967720445	0.0036614098139945866	2009	2010
nontransformed	0.7708662271499633	0.5654925294554387	0.43591909266280354	0.8623750685491366	0.1938790585084811	2009	2010
exercised	0.4664960271120071	0.586427217957676	0.27356596736760297	0.8393106590013929	0.03143330882239522	2009	2010
lysophosphatidic_acid	0.3474254184961319	0.5264097251737574	0.18288811906892644	0.7449802013524657	0.010254027781544812	2009	2010
lumenal	0.6535123604536056	0.5938955181208732	0.38811806190998893	0.8885537979802225	0.10256027259582344	2009	2010
achieved	0.0985185301303863	0.5042198259018063	0.049674996110445235	0.6320331609807915	0.0007037934110221058	2009	2010
cd4	0.195094798207283	0.4308065038474178	0.08404810793449707	0.5051659846235512	0.001437496536483186	2009	2010
halved	0.6589438469707966	0.5603906406403205	0.369265964549962	0.8533015417418807	0.18440144881764717	2009	2010
promise	0.168729704618454	0.49389531198695535	0.08333481010399815	0.5891630327251478	0.001421752159302228	2009	2010
volatile	0.224649708867073	0.5554551584517177	0.12478283963489227	0.7638805906344359	0.0033031375084230435	2009	2010
favoring	0.4493560463190079	0.5798476571763607	0.26055805069610893	0.8182589427344912	0.03803827031388223	2009	2010
cohesion	0.2887424796819687	0.579730624200792	0.16739285797931222	0.770982490229155	0.00778670020022109	2009	2010
tracked	0.2919084602594375	0.5787921555341736	0.16895432693222148	0.8410503519073189	0.010541309762306989	2009	2010
antagonism	0.2183544445037842	0.5481589075550449	0.11969293375898303	0.6848606976527034	0.0027677274141120994	2009	2010
gated	0.3268330258131027	0.5564937184897306	0.18188052585998363	0.6187712324311124	0.00816973126256251	2009	2010
tidal	0.2159957754611969	0.49195453454230786	0.10626010118011796	0.5653318717076322	0.0021176334117776596	2009	2010
redistribution	0.2704051780700683	0.5711993922659347	0.15445527337918488	0.7844691662800103	0.006079591899112318	2009	2010
bending	0.2199660527706146	0.5744290523322979	0.12635489123830038	0.7578675258504829	0.0021931031485217375	2009	2010
dc	0.2993890315294266	0.5236279635162991	0.15676846887887072	0.5871487069892601	0.002811722960056614	2009	2010
dcis	0.2672753274440765	0.5845110330811792	0.15622537776144763	0.7525542404960246	0.004031252920708949	2009	2010
strand	0.1819117420911788	0.4781875151819872	0.0869879239330073	0.582026165227679	0.0013420545037594205	2009	2010
am	0.4078573977947235	0.5930590005079329	0.24188350068590514	0.8408733856848192	0.03395925717422848	2009	2010
concentrations	0.0932398110628127	0.4892432410779117	0.045616947361862614	0.5946076498321209	0.0006129582737546388	2009	2010
vinblastine	0.3693286877870559	0.5738769788718118	0.21194923155792625	0.7825605177413968	0.004832482437393086	2009	2010
avidity	0.2324942314624786	0.5682845087747878	0.13212287011962645	0.7698414014699849	0.00687251335288875	2009	2010
zeta	0.2701216965913772	0.5190358618712576	0.1402028476004318	0.664630522756831	0.010661645158779876	2009	2010
co	0.1855263847112655	0.4413436975786521	0.08188090062686942	0.4647668513392989	0.0024298411217018178	2009	2010
air	0.2079395127296447	0.5436312352372337	0.11304241415984523	0.6814427752254785	0.0012016784198287023	2009	2010
adf	0.4645076975226402	0.6050484366817274	0.2810496562127021	0.7966130602848519	0.015161290997175171	2009	2010
abscesses	0.2635058373212814	0.5907223306485758	0.15565878236193184	0.7878364537335316	0.004202279252960215	2009	2010
residue	0.1281435298919677	0.5202884777815674	0.06667160210504866	0.5825387457399486	0.0007114915872845565	2009	2010
antisera	0.2699031805992126	0.5913914653451068	0.15961843747587331	0.6799296180214217	0.0026215036459061314	2009	2010
animals	0.136268156170845	0.4743972697948342	0.06464524124742496	0.544904220778764	0.0005792990989503716	2009	2010
pointed	0.3085367453098297	0.48671916363025985	0.1501707466264028	0.4911589335883054	0.015914718752730997	2009	2010
