tok	changepoint_idx	start_idx	end_idx	value
subnc	2017-2018	2016-2017	2017-2018	11.798215245756454
pmrab7	2016-2017	2015-2016	2016-2017	11.798107516328741
firc	2014-2015	2010-2011	2014-2015	11.797878871034397
species_11307	2014-2015	2011-2012	2014-2015	11.797788808673644
apfp	2017-2018	2015-2016	2017-2018	11.797481619415425
species_28400	2010-2011	2009-2010	2010-2011	11.797390475429323
0.0295	2010-2011	2008-2009	2010-2011	11.797293969801053
gene_3771877	2018-2019	2017-2018	2018-2019	11.797041922289694
famennian	2014-2015	2013-2014	2014-2015	11.796810377699718
ws-4	2011-2012	2010-2011	2011-2012	11.796746224755196
gene_388228	2020-2021	2019-2020	2020-2021	11.796732191425727
chemical_mesh_c116586	2020-2021	2015-2016	2020-2021	11.79639485660229
gene_3077532	2011-2012	2003-2004	2011-2012	11.796385472106632
ofo	2016-2017	2000-2001	2016-2017	11.796350421349427
pvis	2016-2017	2015-2016	2016-2017	11.795665707193502
moglich	2019-2020	2011-2012	2019-2020	11.795238179077872
nmpc	2008-2009	2005-2006	2008-2009	11.794800242257772
gene_1257	2020-2021	2014-2015	2020-2021	11.794329772649153
gene_853539	2007-2008	2005-2006	2007-2008	11.794148262869758
pflege	2019-2020	2015-2016	2019-2020	11.79401460448032
gene_32049	2017-2018	2003-2004	2017-2018	11.793997357704713
e1784k;rs#_137854601	2015-2016	2014-2015	2015-2016	11.793915957814043
-ant	2007-2008	2006-2007	2007-2008	11.793893829036753
species_4485	2018-2019	2013-2014	2018-2019	11.793427667283503
wird	2019-2020	2010-2011	2019-2020	11.793129781402723
chemical_mesh_c009523	2019-2020	2010-2011	2019-2020	11.792913264368707
searchlight	2007-2008	2006-2007	2007-2008	11.792861288988256
bama	2007-2008	2006-2007	2007-2008	11.792667755941276
phom	2019-2020	2013-2014	2019-2020	11.792656333016843
rbpi21	2017-2018	2009-2010	2017-2018	11.79263249965977
gene_56950	2010-2011	2008-2009	2010-2011	11.792620261684657
roelofs	2010-2011	2009-2010	2010-2011	11.79242079074229
oscesa9	2020-2021	2017-2018	2020-2021	11.792041615540036
biassed	2018-2019	2017-2018	2018-2019	11.79137157530543
gfgp	2019-2020	2016-2017	2019-2020	11.791302871816388
gene_840064	2020-2021	2019-2020	2020-2021	11.791191331102546
species_84754	2018-2019	2017-2018	2018-2019	11.791175903365428
gmic	2020-2021	2019-2020	2020-2021	11.791024458186321
stylostome	2019-2020	2016-2017	2019-2020	11.790864639914108
gene_393853	2020-2021	2010-2011	2020-2021	11.790544732635997
chemical_mesh_c007766	2015-2016	2001-2002	2015-2016	11.790389070617476
cordic	2013-2014	2012-2013	2013-2014	11.790263998295
chemical_mesh_c097392	2013-2014	2012-2013	2013-2014	11.789979923552652
srte	2015-2016	2014-2015	2015-2016	11.7899209252937
gene_100324027	2011-2012	2009-2010	2011-2012	11.789171115036972
gene_553187	2016-2017	2014-2015	2019-2020	11.789100355945633
gene_180304	2019-2020	2018-2019	2019-2020	11.788463100370008
gene_66214	2008-2009	2007-2008	2008-2009	11.788085218326508
autodetection	2015-2016	2014-2015	2015-2016	11.787654064895282
hdip	2019-2020	2018-2019	2019-2020	11.786252093875621
chemical_mesh_d003038	2010-2011	2009-2010	2010-2011	11.786245154467773
gene_269338	2020-2021	2018-2019	2020-2021	11.786076257690853
pretx	2020-2021	2019-2020	2020-2021	11.786002213710038
xfs	2007-2008	2004-2005	2007-2008	11.785751559358559
2mecn	2009-2010	2008-2009	2009-2010	11.785401423110873
etrii	2017-2018	2016-2017	2017-2018	11.785304453218858
ctndot	2006-2007	2005-2006	2006-2007	11.7852933654757
ass42	2010-2011	2009-2010	2010-2011	11.785273122613177
coronaria	2019-2020	2018-2019	2019-2020	11.785179399861095
a/1	2013-2014	2010-2011	2013-2014	11.784979166583366
gene_16497	2015-2016	2011-2012	2015-2016	11.784911295751693
-p715	2017-2018	2016-2017	2017-2018	11.784803168727572
rcr1	2019-2020	2016-2017	2019-2020	11.784538013854126
lbmi	2012-2013	2011-2012	2012-2013	11.783738704291576
10150	2018-2019	2017-2018	2018-2019	11.783622403912952
cellline_cvcl_n283	2015-2016	2014-2015	2015-2016	11.783122713297399
gene_41785	2020-2021	2013-2014	2020-2021	11.782773353838012
duf1669	2017-2018	2016-2017	2017-2018	11.782736077021186
gene_14610	2015-2016	2014-2015	2015-2016	11.782700141947089
species_14	2015-2016	2014-2015	2015-2016	11.7824723014471
chemical_mesh_c081510	2011-2012	2010-2011	2011-2012	11.781361642805814
sq109	2011-2012	2010-2011	2011-2012	11.781324614515722
xcge-	2020-2021	2016-2017	2020-2021	11.780663097650335
iri+	2019-2020	2018-2019	2019-2020	11.780490850773159
chemical_mesh_c000614835	2016-2017	2015-2016	2016-2017	11.780465512790178
mrgp	2020-2021	2018-2019	2020-2021	11.780303542560826
tc14	2011-2012	2010-2011	2011-2012	11.779984893013554
ir808	2018-2019	2017-2018	2018-2019	11.779706725666223
ssam	2020-2021	2019-2020	2020-2021	11.779340261992703
gene_52808	2015-2016	2014-2015	2015-2016	11.778490898612215
meva	2016-2017	2015-2016	2016-2017	11.777857099410992
gene_23956	2008-2009	2007-2008	2008-2009	11.77769143629324
gene_31097	2017-2018	2013-2014	2017-2018	11.777648207118299
kinetid	2018-2019	2008-2009	2018-2019	11.777641279920138
gene_100008946	2020-2021	2005-2006	2020-2021	11.777271347994281
trnai	2004-2005	2002-2003	2004-2005	11.777048119468436
anxa	2020-2021	2019-2020	2020-2021	11.776834824640302
tb-1	2020-2021	2018-2019	2020-2021	11.776386280416885
gene_229709	2014-2015	2013-2014	2014-2015	11.776236738178431
posenet	2019-2020	2018-2019	2019-2020	11.776102992471662
gene_9262	2010-2011	2009-2010	2010-2011	11.775818793700575
species_74864	2018-2019	2017-2018	2018-2019	11.775788819671394
aedf	2020-2021	2019-2020	2020-2021	11.775601240445987
hja	2011-2012	2010-2011	2011-2012	11.775377701537804
ar9	2016-2017	2013-2014	2016-2017	11.77456393802072
chemical_mesh_c524083	2015-2016	2014-2015	2015-2016	11.774429030722429
gene_55577	2019-2020	2017-2018	2019-2020	11.774382256076716
ip-1	2019-2020	2018-2019	2019-2020	11.774310587701063
mukf	2010-2011	2009-2010	2010-2011	11.774255083607802
chemical_mesh_c532099	2015-2016	2011-2012	2015-2016	11.773957892528715
nanomatrix	2010-2011	2009-2010	2010-2011	11.773822938067664
.method	2015-2016	2000-2001	2015-2016	11.773703440662084
zsf	2018-2019	2009-2010	2018-2019	11.773636033140708
gene_856079	2015-2016	2012-2013	2015-2016	11.77321991022237
gene_230979	2010-2011	2009-2010	2010-2011	11.77237020245454
euo	2013-2014	2012-2013	2013-2014	11.771829605500866
bin1	2017-2018	2016-2017	2017-2018	11.770942543934147
gene_214162	2007-2008	2001-2002	2007-2008	11.770873930543635
ytx	2009-2010	2001-2002	2009-2010	11.770550688109356
chemical_mesh_c109513	2017-2018	2012-2013	2017-2018	11.770550562505287
/ox	2015-2016	2014-2015	2015-2016	11.770273271448216
gene_851655	2008-2009	2007-2008	2008-2009	11.769654576865983
bnqds	2018-2019	2017-2018	2018-2019	11.769462980032808
hicm	2020-2021	2019-2020	2020-2021	11.769345449966995
ipred	2014-2015	2012-2013	2014-2015	11.769332393385303
sexc	2018-2019	2017-2018	2018-2019	11.769316387774829
adcaii	2019-2020	2013-2014	2019-2020	11.76928125213973
species_324685	2010-2011	2009-2010	2010-2011	11.769263675837998
narl	2001-2002	2000-2001	2001-2002	11.769109477945074
gene_751093	2011-2012	2008-2009	2011-2012	11.768591586666735
gene_19893	2014-2015	2012-2013	2014-2015	11.768577742373354
avrpphb	2008-2009	2007-2008	2008-2009	11.768392284419091
rob2	2019-2020	2011-2012	2019-2020	11.768387012670667
dnamutation_c.46a	2010-2011	2009-2010	2010-2011	11.768196225409627
vige	2020-2021	2015-2016	2020-2021	11.768096668232513
129.6	2007-2008	2002-2003	2007-2008	11.76808930247431
pi20	2016-2017	2015-2016	2016-2017	11.768031953710546
/tpp	2020-2021	2017-2018	2020-2021	11.767925357238102
microfacet	2020-2021	2017-2018	2020-2021	11.76766034164007
wfpb	2018-2019	2017-2018	2018-2019	11.767546880090622
gene_100685037	2014-2015	2013-2014	2014-2015	11.767212794409133
gene_91442	2012-2013	2010-2011	2012-2013	11.767139332266604
gene_8568	2008-2009	2001-2002	2008-2009	11.767023836940043
bslt	2020-2021	2019-2020	2020-2021	11.766833443160007
gene_1224327	2015-2016	2014-2015	2015-2016	11.766831768146835
effekte	2019-2020	2018-2019	2019-2020	11.766639359955127
gene_837223	2011-2012	2009-2010	2011-2012	11.766630886023986
pbu3	2019-2020	2018-2019	2019-2020	11.766580945306236
psamris	2019-2020	2015-2016	2019-2020	11.766409104111457
arg62	2011-2012	2010-2011	2011-2012	11.766287757682974
roseobacticide	2013-2014	2011-2012	2013-2014	11.765854818715399
vomerine	2011-2012	2009-2010	2011-2012	11.76577843284905
gene_29332	2014-2015	2013-2014	2014-2015	11.765451001051975
gene_20874	2012-2013	2008-2009	2012-2013	11.765412802169015
alanate	2018-2019	2017-2018	2018-2019	11.765135285128961
cellline_cvcl_6728	2014-2015	2013-2014	2014-2015	11.765066026108691
cavi0	2018-2019	2017-2018	2018-2019	11.76504055561994
gutb	2020-2021	2015-2016	2020-2021	11.76502628772327
abcr1	2017-2018	2014-2015	2017-2018	11.76460326239796
species_1508220	2019-2020	2016-2017	2019-2020	11.764484985257406
gene_11749	2017-2018	2014-2015	2017-2018	11.764464395843822
sccn	2020-2021	2019-2020	2020-2021	11.764126852378642
gene_39596	2008-2009	2005-2006	2008-2009	11.7639485931642
species_941254	2016-2017	2013-2014	2016-2017	11.763858754964705
gene_574513	2015-2016	2014-2015	2015-2016	11.763759354083442
gene_443006	2018-2019	2017-2018	2018-2019	11.763689266440295
nscd	2020-2021	2019-2020	2020-2021	11.763640543821172
species_2014	2013-2014	2012-2013	2013-2014	11.76348203368224
c1c	2010-2011	2009-2010	2010-2011	11.7633827800252
gene_19373;19374	2008-2009	2007-2008	2008-2009	11.763165590437923
tisab	2007-2008	2006-2007	2007-2008	11.762482743449311
gene_853318	2006-2007	2005-2006	2006-2007	11.762256209028806
chemical_mesh_c524632	2020-2021	2019-2020	2020-2021	11.761997099228596
oipc	2019-2020	2018-2019	2019-2020	11.761566443605773
species_72032	2016-2017	2015-2016	2016-2017	11.76119130238417
gdch	2020-2021	2017-2018	2020-2021	11.761166106054215
nanotoxoid	2016-2017	2013-2014	2016-2017	11.760789309344622
chemical_mesh_c549273	2011-2012	2009-2010	2011-2012	11.760756544865945
bubr1	2006-2007	2001-2002	2006-2007	11.760540004592
iart	2009-2010	2001-2002	2009-2010	11.76011861194744
gene_100067869	2018-2019	2015-2016	2018-2019	11.759900102749928
xsv	2018-2019	2010-2011	2018-2019	11.759552210859667
zyg	2011-2012	2001-2002	2011-2012	11.759464731731974
banlec	2013-2014	2012-2013	2013-2014	11.759388416351182
passeri	2017-2018	2015-2016	2017-2018	11.759263611686013
gene_41158	2008-2009	2007-2008	2008-2009	11.758955861228683
chemical_mesh_c026308	2004-2005	2001-2002	2004-2005	11.758896105444286
fuziline	2019-2020	2018-2019	2019-2020	11.758551445205272
injektion	2020-2021	2019-2020	2020-2021	11.758265755484551
vh10	2010-2011	2009-2010	2010-2011	11.757277191478831
gene_374113	2013-2014	2011-2012	2013-2014	11.757005107713242
gene_83658	2014-2015	2013-2014	2014-2015	11.75660957007199
species_112268	2007-2008	2006-2007	2007-2008	11.756486120151116
clda	2015-2016	2014-2015	2015-2016	11.756194308455228
gene_378444	2019-2020	2018-2019	2019-2020	11.756005573536015
0.0109	2010-2011	2006-2007	2010-2011	11.755973475080683
gene_33968	2008-2009	2004-2005	2008-2009	11.755732975655793
myth4	2010-2011	2009-2010	2010-2011	11.75551432110208
chemical_mesh_c051268	2015-2016	2010-2011	2015-2016	11.755506372117665
gene_53892	2011-2012	2010-2011	2011-2012	11.755309205545156
menschen	2019-2020	2004-2005	2019-2020	11.755169585027337
chemical_mesh_c103736	2009-2010	2005-2006	2009-2010	11.754882566102427
sdic	2019-2020	2013-2014	2019-2020	11.754777098101442
deltaag	2009-2010	2000-2001	2009-2010	11.754492821312724
gene_41105	2015-2016	2009-2010	2015-2016	11.75411964491212
fcpb	2017-2018	2009-2010	2017-2018	11.753702806839641
ifrs1	2020-2021	2017-2018	2020-2021	11.753619821849835
watsu	2019-2020	2015-2016	2019-2020	11.753488655884452
levamisole	2007-2008	2006-2007	2007-2008	11.7534460489906
26g	2018-2019	2015-2016	2018-2019	11.753112591559573
ssac	2018-2019	2017-2018	2018-2019	11.752882939239733
aesculetin	2012-2013	2011-2012	2012-2013	11.752835881527439
p96	2010-2011	2009-2010	2010-2011	11.752511753502349
polytobacco	2015-2016	2014-2015	2015-2016	11.752319341002774
chemical_mesh_c013503	2018-2019	2005-2006	2018-2019	11.752290180266316
gene_8722	2008-2009	2007-2008	2008-2009	11.751664808205472
in2se3	2016-2017	2015-2016	2016-2017	11.75153259874525
gene_397840	2006-2007	2003-2004	2006-2007	11.751364621422399
swnhs	2012-2013	2005-2006	2012-2013	11.751174635941856
gene_57890	2014-2015	2013-2014	2014-2015	11.751011051559157
gene_128853	2016-2017	2010-2011	2016-2017	11.750846447441537
mtau	2019-2020	2017-2018	2019-2020	11.750553335531368
sge1	2019-2020	2016-2017	2019-2020	11.750268394244781
mo59k	2020-2021	2012-2013	2020-2021	11.750173216943775
csl2	2016-2017	2011-2012	2016-2017	11.749965245208719
sopt	2010-2011	2009-2010	2010-2011	11.749941786695919
species_130460	2020-2021	2018-2019	2020-2021	11.74932183500781
esph	2011-2012	2003-2004	2011-2012	11.749175054335062
meth+	2020-2021	2017-2018	2020-2021	11.748605403610808
species_3333	2011-2012	2008-2009	2011-2012	11.748443854793175
gene_252835	2013-2014	2012-2013	2013-2014	11.747716840969392
gene_834510	2018-2019	2017-2018	2018-2019	11.74720718612033
gene_855094	2016-2017	2013-2014	2016-2017	11.747113696867636
remo	2008-2009	2006-2007	2008-2009	11.746560660429083
ykis168a	2014-2015	2013-2014	2014-2015	11.745750542518339
uvpd	2009-2010	2007-2008	2009-2010	11.745449470052021
routy	2017-2018	2016-2017	2017-2018	11.745233918347477
qlt0267	2008-2009	2007-2008	2008-2009	11.745012029276916
gene_100302190	2018-2019	2017-2018	2018-2019	11.744996664110237
oxdj-1	2018-2019	2016-2017	2018-2019	11.744987719820777
gene_15417	2015-2016	2014-2015	2015-2016	11.74446140133942
ratkowsky	2016-2017	2015-2016	2016-2017	11.744385251463493
reinvestment	2008-2009	2004-2005	2008-2009	11.744353621427724
bapo	2018-2019	2016-2017	2018-2019	11.744256942329898
1.4e	2018-2019	2014-2015	2018-2019	11.744189918706669
gene_418496	2015-2016	2014-2015	2015-2016	11.743770607240585
ge1	2014-2015	2009-2010	2014-2015	11.7432240405373
gene_5523	2015-2016	2008-2009	2015-2016	11.743150020917458
rapier	2020-2021	2016-2017	2020-2021	11.743029472935508
benzo[4,5]imidazo[1,2	2020-2021	2013-2014	2020-2021	11.742748378134603
gene_304539	2012-2013	2010-2011	2012-2013	11.742668472657916
indicadore	2012-2013	2011-2012	2012-2013	11.74237475694822
cunea	2013-2014	2011-2012	2013-2014	11.74231467870566
ormdl	2013-2014	2012-2013	2013-2014	11.742130417768927
intermicrovillar	2015-2016	2009-2010	2015-2016	11.741819806812225
-contingent	2017-2018	2011-2012	2017-2018	11.74161000455528
dhod	2008-2009	2002-2003	2008-2009	11.741544967934844
gene_819738	2015-2016	2014-2015	2015-2016	11.741522953015286
chemical_mesh_c058069	2019-2020	2014-2015	2019-2020	11.741337452052775
thuja	2004-2005	2003-2004	2004-2005	11.740828005004948
thr25	2019-2020	2011-2012	2019-2020	11.740001062495606
species_861109	2016-2017	2014-2015	2016-2017	11.739868877599536
xa5	2012-2013	2011-2012	2012-2013	11.739842227207374
species_64793	2011-2012	2010-2011	2011-2012	11.73962593295275
-eye	2016-2017	2015-2016	2016-2017	11.73958550491405
animalium	2015-2016	2013-2014	2015-2016	11.73951876622592
gene_368415	2010-2011	2009-2010	2010-2011	11.739053126356877
gene_25674	2020-2021	2019-2020	2020-2021	11.738837110697704
gene_854559	2011-2012	2003-2004	2011-2012	11.73869857127463
species_161112	2020-2021	2018-2019	2020-2021	11.738648174794214
mnmc	2017-2018	2013-2014	2017-2018	11.738429801562365
species_28896	2019-2020	2018-2019	2019-2020	11.738389896691714
gene_248326	2015-2016	2014-2015	2015-2016	11.738352780432413
smaf	2006-2007	2003-2004	2006-2007	11.738281645069957
gene_18717	2016-2017	2010-2011	2016-2017	11.738006265643852
bpip	2020-2021	2019-2020	2020-2021	11.737988342438323
gene_107951	2010-2011	2009-2010	2010-2011	11.737937656576976
gene_73456	2018-2019	2010-2011	2018-2019	11.737857045137407
spch	2008-2009	2007-2008	2008-2009	11.737373261538353
handholding	2016-2017	2013-2014	2016-2017	11.737209500900576
cpcdh	2018-2019	2017-2018	2018-2019	11.73707945312663
htgc	2016-2017	2009-2010	2016-2017	11.736450549527902
em900	2014-2015	2011-2012	2014-2015	11.736371644554056
species_5857	2017-2018	2015-2016	2017-2018	11.736078273853625
gene_574504	2012-2013	2009-2010	2012-2013	11.735975548983205
gene_294329	2008-2009	2006-2007	2008-2009	11.735546333257151
bpol	2020-2021	2017-2018	2020-2021	11.73543318406713
biparatopic	2015-2016	2014-2015	2015-2016	11.735266092579927
tfsc	2020-2021	2019-2020	2020-2021	11.735193221108538
gene_55300	2015-2016	2014-2015	2015-2016	11.735151423560609
eple	2016-2017	2015-2016	2016-2017	11.735096686490426
caddo	2020-2021	2015-2016	2020-2021	11.735084580082145
chemical_mesh_c109005	2012-2013	2011-2012	2012-2013	11.7349290572053
czra	2008-2009	2006-2007	2008-2009	11.734131598778255
gene_23466	2016-2017	2011-2012	2016-2017	11.733983851866395
nod+	2018-2019	2017-2018	2018-2019	11.733834780401242
gene_378785	2019-2020	2018-2019	2019-2020	11.73374891011212
gene_8085	2009-2010	2006-2007	2009-2010	11.733633600530137
trist	2014-2015	2010-2011	2014-2015	11.733279546244505
chemical_mesh_c554738	2011-2012	2010-2011	2011-2012	11.73247886408921
oued	2015-2016	2014-2015	2015-2016	11.732339165210744
ceratophyllum	2019-2020	2015-2016	2019-2020	11.731675377513056
mutuelle	2011-2012	2010-2011	2011-2012	11.731142472226013
sanitiser	2019-2020	2014-2015	2019-2020	11.73091936441666
chemical_mesh_c584914	2014-2015	2013-2014	2014-2015	11.730426719562464
recn	2004-2005	2000-2001	2004-2005	11.730414169507748
species_382835	2003-2004	2000-2001	2003-2004	11.728761102046072
gene_8666	2009-2010	2006-2007	2009-2010	11.728687635436742
idmoc	2014-2015	2008-2009	2014-2015	11.72862404272245
iups	2016-2017	2005-2006	2016-2017	11.72847017397756
species_201319	2017-2018	2016-2017	2017-2018	11.728035172783036
maf2	2018-2019	2016-2017	2018-2019	11.727858071452
gene_64393	2013-2014	2012-2013	2013-2014	11.72736901935233
vba	2004-2005	2002-2003	2004-2005	11.727272233708959
nanomofs	2016-2017	2015-2016	2016-2017	11.72724948222317
tisp	2015-2016	2003-2004	2015-2016	11.72723883914318
chemical_mesh_c098380	2016-2017	2008-2009	2016-2017	11.727142827030779
unreadiness	2013-2014	2012-2013	2013-2014	11.72687076876372
preclassic	2017-2018	2015-2016	2017-2018	11.726780157604061
3',5'-camp	2016-2017	2010-2011	2016-2017	11.726327209359559
gene_31624	2006-2007	2005-2006	2006-2007	11.726287504250667
tocc	2019-2020	2014-2015	2019-2020	11.725816275685586
pernio	2019-2020	2017-2018	2019-2020	11.725774853230881
gene_199990	2018-2019	2017-2018	2018-2019	11.725677661665902
mnal	2016-2017	2015-2016	2016-2017	11.724915634755025
gene_6210	2015-2016	2014-2015	2015-2016	11.724844081507683
species_39831	2017-2018	2016-2017	2017-2018	11.724842067284193
bisema	2010-2011	2009-2010	2010-2011	11.72480970990194
gene_12455	2007-2008	2003-2004	2007-2008	11.724722241447104
gene_13903454	2008-2009	2001-2002	2008-2009	11.724510630492613
typischen	2019-2020	2016-2017	2019-2020	11.724073394696191
fl3b	2017-2018	2015-2016	2017-2018	11.722944668171856
gene_202151	2020-2021	2019-2020	2020-2021	11.72271732089036
t1317	2017-2018	2011-2012	2017-2018	11.722675583246039
shuan	2020-2021	2017-2018	2020-2021	11.722390256762749
gene_41398	2019-2020	2018-2019	2019-2020	11.72190094194274
cpea	2019-2020	2018-2019	2019-2020	11.721774976645461
gene_100270685	2010-2011	2008-2009	2010-2011	11.72154383215526
intrepid	2007-2008	2006-2007	2007-2008	11.720931653991775
tetrazene	2020-2021	2016-2017	2020-2021	11.720752614921318
asr5	2015-2016	2014-2015	2015-2016	11.720683687284897
itsa	2014-2015	2013-2014	2014-2015	11.720335909717633
chme2	2013-2014	2010-2011	2013-2014	11.72008862890487
inspiral	2010-2011	2009-2010	2010-2011	11.719530640660293
lepidosauromorph	2019-2020	2015-2016	2019-2020	11.719518817080424
gene_171410	2012-2013	2011-2012	2012-2013	11.719517005700471
v36	2007-2008	2005-2006	2007-2008	11.719429872145483
chemical_mesh_c502381	2015-2016	2014-2015	2015-2016	11.719138769017922
fisc	2015-2016	2014-2015	2015-2016	11.719098129788986
csm4	2018-2019	2015-2016	2018-2019	11.718825971189494
r2chads2	2016-2017	2015-2016	2016-2017	11.718534936199
epimural	2014-2015	2013-2014	2014-2015	11.718346824596544
gene_17258	2007-2008	2006-2007	2007-2008	11.718245780446363
gene_53422	2014-2015	2001-2002	2014-2015	11.718137472809437
gene_1858	2014-2015	2013-2014	2014-2015	11.717993888147824
elderflower	2016-2017	2014-2015	2016-2017	11.717894344352162
gene_856021	2003-2004	2002-2003	2003-2004	11.717890811409552
hypnotisability	2015-2016	2014-2015	2015-2016	11.717777456267228
amse	2013-2014	2012-2013	2013-2014	11.717650342483536
dfa1	2013-2014	2010-2011	2013-2014	11.717549807369597
sn4	2010-2011	2008-2009	2010-2011	11.717545614509543
snp_rs11249433	2012-2013	2011-2012	2012-2013	11.717505175246606
omomyc	2018-2019	2012-2013	2018-2019	11.71729697824788
sennar	2017-2018	2016-2017	2017-2018	11.71661136961331
tms-5	2018-2019	2017-2018	2018-2019	11.716448729503092
gene_2703353	2020-2021	2011-2012	2020-2021	11.716354706917524
species_100528	2019-2020	2018-2019	2019-2020	11.71544829414745
species_713887	2017-2018	2014-2015	2017-2018	11.715331359203486
hl-	2016-2017	2015-2016	2016-2017	11.715124452490787
schnorr	2014-2015	2013-2014	2014-2015	11.71475899162911
lm332	2009-2010	2007-2008	2009-2010	11.71458148658875
peirosaurid	2020-2021	2019-2020	2020-2021	11.714446136234164
ceacam1a	2019-2020	2016-2017	2019-2020	11.714390956684657
microbelt	2014-2015	2013-2014	2014-2015	11.713812699483418
esporte	2018-2019	2015-2016	2018-2019	11.713677236465752
agarwood	2012-2013	2011-2012	2012-2013	11.713432004400497
lindbergh	2016-2017	2015-2016	2016-2017	11.713428477211338
gene_15115	2012-2013	2011-2012	2012-2013	11.71332020938553
pvdbpii	2017-2018	2010-2011	2017-2018	11.71307920906112
m]+	2007-2008	2005-2006	2007-2008	11.712414454519374
chemical_mesh_c512561	2020-2021	2019-2020	2020-2021	11.71215049682213
bmod	2019-2020	2018-2019	2019-2020	11.71196934631702
csds	2007-2008	2000-2001	2007-2008	11.71173428826039
gene_50722	2015-2016	2012-2013	2015-2016	11.71166500424767
al2o3/	2018-2019	2017-2018	2018-2019	11.711537629991776
gene_7165	2012-2013	2010-2011	2012-2013	11.711456230597108
posttrial	2008-2009	2004-2005	2008-2009	11.711400017432368
t417	2020-2021	2013-2014	2020-2021	11.710751575752717
biosilicate	2018-2019	2015-2016	2018-2019	11.710565026792336
gene_13131	2005-2006	2004-2005	2005-2006	11.71054005729726
3jhnhalpha	2014-2015	2011-2012	2014-2015	11.710254924846708
chemical_mesh_c081752	2017-2018	2015-2016	2017-2018	11.710216742702775
ihca	2004-2005	2003-2004	2004-2005	11.710190071662126
easterner	2008-2009	2002-2003	2008-2009	11.71012302288062
gene_110789	2011-2012	2010-2011	2011-2012	11.709721868879516
cosb3	2014-2015	2013-2014	2014-2015	11.709550440992857
hbvsmcs	2020-2021	2015-2016	2020-2021	11.709258539958064
gene_856311	2007-2008	2006-2007	2007-2008	11.709214207651407
species_143300	2016-2017	2012-2013	2016-2017	11.709134718427919
gene_26043	2019-2020	2012-2013	2019-2020	11.709014921897927
ad1116	2013-2014	2011-2012	2013-2014	11.708582178197718
tmsm	2019-2020	2017-2018	2019-2020	11.707869311987077
gene_396743	2010-2011	2009-2010	2010-2011	11.707821173839015
gene_181344	2008-2009	2006-2007	2008-2009	11.707462446947375
morsi	2013-2014	2008-2009	2013-2014	11.707328316789386
ydao	2013-2014	2012-2013	2013-2014	11.707157765398678
asms	2008-2009	2005-2006	2008-2009	11.707040245870116
psnt	2020-2021	2019-2020	2020-2021	11.70685133350867
gene_319742	2020-2021	2014-2015	2020-2021	11.706511552641537
gene_396398	2010-2011	2008-2009	2010-2011	11.706474148319103
species_68878	2011-2012	2010-2011	2011-2012	11.706086183343874
gene_139599	2015-2016	2014-2015	2015-2016	11.70600244734576
species_132261	2012-2013	2004-2005	2012-2013	11.705634065531715
lnfpiii	2019-2020	2015-2016	2019-2020	11.705570081636086
aquaphor	2017-2018	2011-2012	2017-2018	11.705555432781672
ast-	2017-2018	2014-2015	2017-2018	11.705515658773122
gene_17294	2004-2005	2003-2004	2004-2005	11.705477829740802
gene_6812	2005-2006	2000-2001	2005-2006	11.70521009775418
hr1p	2017-2018	2014-2015	2017-2018	11.704852633345642
snp_rs3025020	2020-2021	2011-2012	2020-2021	11.70436184685892
gene_3227	2013-2014	2012-2013	2013-2014	11.704077975167678
gene_100256566	2018-2019	2017-2018	2018-2019	11.703817204230996
gene_9982	2008-2009	2001-2002	2008-2009	11.703526466795154
bjo	2015-2016	2013-2014	2015-2016	11.703125568466062
m6s	2015-2016	2014-2015	2015-2016	11.702901862743385
vqivyk	2010-2011	2009-2010	2010-2011	11.702771934172228
fepe	2020-2021	2013-2014	2020-2021	11.70256566267049
dnop	2015-2016	2014-2015	2015-2016	11.702451377395148
-5sa	2017-2018	2015-2016	2017-2018	11.702288482230745
wcu	2018-2019	2013-2014	2018-2019	11.702257882206137
sns1	2015-2016	2014-2015	2015-2016	11.702252899154914
buchheit	2013-2014	2012-2013	2013-2014	11.702013863394582
agrb	2008-2009	2004-2005	2008-2009	11.702002556012834
gene_9032	2013-2014	2011-2012	2013-2014	11.70174507795889
insertless	2020-2021	2016-2017	2020-2021	11.701718659440623
species_175430	2019-2020	2011-2012	2019-2020	11.701686299605687
41ca	2012-2013	2011-2012	2012-2013	11.701619628166048
attm	2016-2017	2013-2014	2016-2017	11.701613488658575
phopc	2017-2018	2016-2017	2017-2018	11.701086624672527
gyd	2016-2017	2013-2014	2016-2017	11.701073763143222
species_143281	2017-2018	2016-2017	2017-2018	11.700995607344659
brinda	2016-2017	2012-2013	2016-2017	11.700610168783928
emoter	2013-2014	2007-2008	2013-2014	11.700554521129723
15(s)-hpete	2013-2014	2009-2010	2013-2014	11.700527801133502
larvacean	2016-2017	2012-2013	2016-2017	11.700384345048
disease_mesh_c537246	2015-2016	2014-2015	2015-2016	11.700245382754934
q331k	2017-2018	2016-2017	2017-2018	11.700141384772767
gene_23271	2019-2020	2018-2019	2019-2020	11.699708155606581
gene_38961	2009-2010	2008-2009	2009-2010	11.699574878309635
pspi	2011-2012	2003-2004	2011-2012	11.699229131193961
rhog	2005-2006	2004-2005	2005-2006	11.698700556182807
mdsp	2020-2021	2011-2012	2020-2021	11.698528426827966
scaif	2020-2021	2019-2020	2020-2021	11.69840414606914
