disease	gene	class	dummy_score
MESH:D005922	8050	1	1
MESH:D005922	8061	1	0
MESH:D005922	8406	1	0
MESH:D005922	8540	1	1
MESH:D005922	8560	1	1
MESH:D005922	8673	1	0
MESH:D005922	8754	1	1
MESH:D005922	8914	1	0
MESH:D005922	9050	1	0
MESH:D005922	9326	1	1
MESH:D005922	9332	1	1
MESH:D005922	9510	1	0
MESH:D005922	9526	1	0
MESH:D005922	9768	1	0
MESH:D005922	9833	1	0
MESH:D005922	9928	1	0
MESH:D005922	9943	1	0
MESH:D005922	10015	1	0
MESH:D005922	10159	1	1
MESH:D005922	10342	1	0
MESH:D005922	10403	1	0
MESH:D005922	10434	1	0
MESH:D005922	10461	1	0
MESH:D005922	10550	1	1
MESH:D005922	10565	1	0
MESH:D005922	10855	1	1
MESH:D005922	10857	1	1
MESH:D005922	10874	1	1
MESH:D005922	10959	1	1
MESH:D005922	23471	1	1
MESH:D005922	23530	1	1
MESH:D005922	23531	1	1
MESH:D005922	30001	1	1
MESH:D005922	51514	1	1
MESH:D005922	51727	1	0
MESH:D005922	54478	1	0
MESH:D005922	55379	1	1
MESH:D005922	55500	1	1
MESH:D005922	55740	1	1
MESH:D005922	56938	1	0
MESH:D005922	64127	1	0
MESH:D005922	64151	1	1
MESH:D005922	64866	1	1
MESH:D005922	79017	1	0
MESH:D005922	79718	1	1
MESH:D005922	80896	1	0
MESH:D005922	83737	1	0
MESH:D005922	114548	1	1
MESH:D007562	1509	1	0
MESH:D007562	5621	1	0
MESH:D007562	7534	1	0
MESH:D007562	23627	1	0
MESH:D053713	266	1	1
MESH:D053713	268	1	0
MESH:D053713	367	1	1
MESH:D053713	596	1	0
MESH:D053713	1080	1	1
MESH:D053713	1617	1	0
MESH:D053713	2492	1	0
MESH:D053713	7142	1	0
MESH:D053713	9086	1	1
MESH:D053713	9651	1	1
MESH:D053713	64184	1	0
MESH:D053713	66037	1	1
MESH:D004827	18	1	0
MESH:D004827	60	1	0
MESH:D004827	102	1	0
MESH:D004827	118	1	0
MESH:D004827	132	1	1
MESH:D004827	150	1	0
MESH:D004827	158	1	1
MESH:D004827	183	1	0
MESH:D004827	197	1	0
MESH:D004827	199	1	1
MESH:D004827	207	1	1
MESH:D004827	210	1	1
MESH:D004827	213	1	0
MESH:D004827	288	1	0
MESH:D004827	328	1	0
MESH:D004827	347	1	1
MESH:D004827	348	1	0
MESH:D004827	358	1	1
MESH:D004827	361	1	0
MESH:D004827	427	1	1
MESH:D004827	429	1	0
MESH:D004827	471	1	0
MESH:D004827	472	1	1
MESH:D004827	488	1	0
MESH:D004827	501	1	0
MESH:D004827	551	1	1
MESH:D004827	590	1	0
MESH:D004827	596	1	1
MESH:D004827	623	1	1
MESH:D004827	624	1	0
MESH:D004827	627	1	0
MESH:D004827	652	1	1
MESH:D004827	762	1	1
MESH:D004827	773	1	0
MESH:D004827	776	1	0
MESH:D004827	785	1	0
MESH:D004827	793	1	1
MESH:D004827	794	1	1
MESH:D004827	823	1	1
MESH:D004827	834	1	0
MESH:D004827	835	1	1
MESH:D004827	836	1	0
MESH:D004827	839	1	0
MESH:D004827	841	1	0
MESH:D004827	847	1	0
MESH:D004827	950	1	1
MESH:D004827	958	1	0
MESH:D004827	998	1	1
MESH:D004827	1000	1	1
MESH:D004827	1106	1	0
MESH:D004827	1128	1	1
MESH:D004827	1129	1	1
MESH:D004827	1131	1	0
MESH:D004827	1135	1	1
MESH:D004827	1137	1	0
MESH:D004827	1139	1	0
MESH:D004827	1141	1	0
MESH:D004827	1181	1	1
MESH:D004827	1185	1	0
MESH:D004827	1200	1	1
MESH:D004827	1203	1	1
MESH:D004827	1232	1	1
MESH:D004827	1234	1	1
MESH:D004827	1236	1	0
MESH:D004827	1237	1	0
MESH:D004827	1244	1	1
MESH:D004827	1268	1	1
MESH:D004827	1392	1	0
MESH:D004827	1393	1	1
MESH:D004827	1401	1	0
MESH:D004827	1476	1	0
MESH:D004827	1524	1	1
MESH:D004827	1557	1	1
MESH:D004827	1565	1	0
MESH:D004827	1583	1	0
MESH:D004827	1600	1	1
MESH:D004827	1641	1	0
MESH:D004827	1742	1	1
MESH:D004827	1756	1	0
MESH:D004827	1822	1	0
MESH:D004827	1839	1	1
MESH:D004827	1843	1	0
MESH:D004827	1846	1	1
MESH:D004827	1847	1	0
MESH:D004827	1848	1	1
MESH:D004827	1965	1	1
MESH:D004827	1996	1	1
MESH:D004827	2009	1	1
MESH:D004827	2055	1	0
MESH:D004827	2056	1	0
MESH:D004827	2081	1	0
MESH:D004827	2185	1	0
MESH:D004827	2247	1	0
MESH:D004827	2316	1	0
MESH:D004827	2348	1	0
MESH:D004827	2353	1	0
MESH:D004827	2354	1	0
MESH:D004827	2534	1	0
MESH:D004827	2550	1	0
MESH:D004827	2554	1	0
MESH:D004827	2558	1	0
MESH:D004827	2562	1	0
MESH:D004827	2563	1	0
MESH:D004827	2566	1	1
MESH:D004827	2571	1	0
MESH:D004827	2572	1	0
MESH:D004827	2593	1	1
MESH:D004827	2596	1	0
MESH:D004827	2668	1	0
MESH:D004827	2670	1	0
MESH:D004827	2746	1	1
MESH:D004827	2752	1	0
MESH:D004827	2876	1	0
MESH:D004827	2890	1	0
MESH:D004827	2891	1	1
MESH:D004827	2893	1	1
MESH:D004827	2901	1	0
MESH:D004827	2904	1	0
MESH:D004827	2908	1	0
MESH:D004827	2913	1	1
MESH:D004827	2920	1	0
MESH:D004827	3162	1	1
MESH:D004827	3280	1	1
MESH:D004827	3315	1	0
MESH:D004827	3356	1	0
MESH:D004827	3557	1	1
MESH:D004827	3572	1	0
MESH:D004827	3606	1	0
MESH:D004827	3725	1	0
MESH:D004827	3726	1	0
MESH:D004827	3746	1	0
MESH:D004827	3751	1	1
MESH:D004827	3756	1	1
MESH:D004827	3766	1	1
MESH:D004827	3778	1	1
MESH:D004827	3785	1	0
MESH:D004827	3920	1	1
MESH:D004827	4133	1	0
MESH:D004827	4155	1	0
MESH:D004827	4200	1	1
MESH:D004827	4282	1	1
MESH:D004827	4318	1	1
MESH:D004827	4514	1	1
MESH:D004827	4668	1	1
MESH:D004827	4758	1	0
MESH:D004827	4771	1	1
MESH:D004827	4803	1	0
MESH:D004827	4826	1	0
MESH:D004827	4843	1	0
MESH:D004827	4852	1	1
MESH:D004827	4885	1	0
MESH:D004827	4905	1	0
MESH:D004827	4907	1	1
MESH:D004827	4908	1	0
MESH:D004827	4915	1	1
MESH:D004827	4916	1	0
MESH:D004827	4968	1	1
MESH:D004827	4988	1	1
MESH:D004827	5020	1	1
MESH:D004827	5099	1	0
MESH:D004827	5173	1	0
MESH:D004827	5228	1	1
MESH:D004827	5243	1	1
MESH:D004827	5274	1	0
MESH:D004827	5327	1	1
MESH:D004827	5328	1	1
MESH:D004827	5443	1	0
MESH:D004827	5507	1	0
MESH:D004827	5610	1	0
MESH:D004827	5621	1	0
MESH:D004827	5743	1	0
MESH:D004827	5803	1	1
MESH:D004827	5816	1	1
MESH:D004827	5860	1	1
MESH:D004827	5970	1	1
MESH:D004827	5979	1	1
MESH:D004827	6046	1	1
MESH:D004827	6285	1	1
MESH:D004827	6326	1	1
MESH:D004827	6328	1	1
MESH:D004827	6329	1	0
MESH:D004827	6335	1	1
MESH:D004827	6347	1	1
MESH:D004827	6348	1	0
MESH:D004827	6415	1	1
MESH:D004827	6513	1	1
MESH:D004827	6529	1	0
MESH:D004827	6532	1	0
MESH:D004827	6543	1	0
MESH:D004827	6558	1	0
MESH:D004827	6579	1	0
MESH:D004827	6640	1	0
MESH:D004827	6714	1	1
MESH:D004827	6750	1	1
MESH:D004827	6752	1	1
MESH:D004827	6753	1	1
MESH:D004827	6754	1	1
MESH:D004827	6792	1	1
MESH:D004827	6853	1	0
MESH:D004827	6900	1	1
MESH:D004827	6925	1	0
MESH:D004827	7010	1	0
MESH:D004827	7019	1	1
MESH:D004827	7054	1	0
MESH:D004827	7124	1	0
MESH:D004827	7248	1	0
MESH:D004827	7296	1	1
MESH:D004827	7301	1	1
MESH:D004827	7355	1	0
MESH:D004827	7416	1	1
MESH:D004827	7421	1	1
MESH:D004827	7422	1	0
MESH:D004827	7453	1	1
MESH:D004827	7534	1	0
MESH:D004827	8404	1	1
MESH:D004827	8514	1	1
MESH:D004827	8566	1	0
MESH:D004827	8645	1	0
MESH:D004827	8754	1	0
MESH:D004827	8893	1	1
MESH:D004827	9021	1	0
MESH:D004827	9132	1	1
MESH:D004827	9254	1	1
MESH:D004827	9451	1	1
MESH:D004827	9570	1	1
MESH:D004827	9697	1	0
MESH:D004827	9839	1	0
MESH:D004827	9852	1	0
MESH:D004827	9900	1	0
MESH:D004827	10000	1	1
MESH:D004827	10159	1	0
MESH:D004827	10656	1	0
MESH:D004827	10763	1	1
MESH:D004827	10803	1	0
MESH:D004827	10804	1	0
MESH:D004827	11284	1	0
MESH:D004827	23230	1	1
MESH:D004827	23443	1	0
MESH:D004827	26278	1	0
MESH:D004827	27286	1	0
MESH:D004827	50618	1	1
MESH:D004827	51083	1	1
MESH:D004827	51341	1	0
MESH:D004827	55163	1	0
MESH:D004827	57094	1	1
MESH:D004827	79751	1	0
MESH:D004827	79944	1	0
MESH:D004827	112476	1	1
MESH:D004827	378884	1	0
MESH:D006509	213	1	0
MESH:D006509	231	1	0
MESH:D006509	249	1	0
MESH:D006509	250	1	1
MESH:D006509	251	1	0
MESH:D006509	355	1	0
MESH:D006509	356	1	1
MESH:D006509	920	1	0
MESH:D006509	925	1	1
MESH:D006509	929	1	0
MESH:D006509	959	1	0
MESH:D006509	1026	1	0
MESH:D006509	1029	1	1
MESH:D006509	1234	1	0
MESH:D006509	1499	1	1
MESH:D006509	1548	1	0
MESH:D006509	1642	1	0
MESH:D006509	2091	1	0
MESH:D006509	2147	1	1
MESH:D006509	2678	1	0
MESH:D006509	2805	1	1
MESH:D006509	2806	1	0
MESH:D006509	3046	1	1
MESH:D006509	3105	1	0
MESH:D006509	3113	1	0
MESH:D006509	3115	1	1
MESH:D006509	3123	1	0
MESH:D006509	3240	1	1
MESH:D006509	3309	1	0
MESH:D006509	3439	1	0
MESH:D006509	3440	1	1
MESH:D006509	3455	1	1
MESH:D006509	3456	1	0
MESH:D006509	3458	1	1
MESH:D006509	3459	1	0
MESH:D006509	3558	1	1
MESH:D006509	3569	1	0
MESH:D006509	3588	1	0
MESH:D006509	3606	1	0
MESH:D006509	3627	1	1
MESH:D006509	3756	1	1
MESH:D006509	4015	1	1
MESH:D006509	4282	1	1
MESH:D006509	4790	1	1
MESH:D006509	4843	1	0
MESH:D006509	4924	1	1
MESH:D006509	5133	1	1
MESH:D006509	5728	1	1
MESH:D006509	6014	1	1
MESH:D006509	6295	1	1
MESH:D006509	7040	1	1
MESH:D006509	7099	1	1
MESH:D006509	7124	1	1
MESH:D006509	7157	1	1
MESH:D006509	60489	1	1
MESH:D006509	728441	1	1
MESH:D029424	154	1	0
MESH:D029424	213	1	0
MESH:D029424	311	1	1
MESH:D029424	501	1	1
MESH:D029424	925	1	0
MESH:D029424	1136	1	1
MESH:D029424	1138	1	1
MESH:D029424	1401	1	0
MESH:D029424	1490	1	0
MESH:D029424	1543	1	0
MESH:D029424	1544	1	1
MESH:D029424	1636	1	1
MESH:D029424	1906	1	0
MESH:D029424	1956	1	1
MESH:D029424	1991	1	1
MESH:D029424	1992	1	1
MESH:D029424	2006	1	1
MESH:D029424	2052	1	1
MESH:D029424	2065	1	0
MESH:D029424	2638	1	0
MESH:D029424	2729	1	0
MESH:D029424	2944	1	0
MESH:D029424	2950	1	0
MESH:D029424	3066	1	0
MESH:D029424	3162	1	0
MESH:D029424	3356	1	0
MESH:D029424	3569	1	0
MESH:D029424	3576	1	1
MESH:D029424	3579	1	0
MESH:D029424	3596	1	1
MESH:D029424	3600	1	1
MESH:D029424	3605	1	0
MESH:D029424	3952	1	0
MESH:D029424	4312	1	0
MESH:D029424	4318	1	0
MESH:D029424	4353	1	1
MESH:D029424	4582	1	0
MESH:D029424	4586	1	1
MESH:D029424	4843	1	0
MESH:D029424	5054	1	0
MESH:D029424	5265	1	1
MESH:D029424	5270	1	0
MESH:D029424	5328	1	1
MESH:D029424	6532	1	1
MESH:D029424	6775	1	1
MESH:D029424	7040	1	1
MESH:D029424	7042	1	1
MESH:D029424	7099	1	1
MESH:D029424	7124	1	1
MESH:D029424	7139	1	1
MESH:D029424	7157	1	0
MESH:D029424	7356	1	1
MESH:D029424	7422	1	1
MESH:D029424	9365	1	0
MESH:D029424	9370	1	1
MESH:D029424	59341	1	1
MESH:D029424	64399	1	1
MESH:D029424	80150	1	1
MESH:D017544	183	1	1
MESH:D017544	185	1	0
MESH:D017544	348	1	1
MESH:D017544	1029	1	0
MESH:D017544	2006	1	1
MESH:D017544	3949	1	0
MESH:D017544	4015	1	1
MESH:D017544	4035	1	0
MESH:D017544	4313	1	0
MESH:D017544	4314	1	0
MESH:D017544	4318	1	1
MESH:D017544	4790	1	0
MESH:D017544	4843	1	0
MESH:D017544	5054	1	0
MESH:D017544	5743	1	1
MESH:D017544	6347	1	0
MESH:D017544	6402	1	0
MESH:D017544	6648	1	1
MESH:D017544	7079	1	0
MESH:D017544	8086	1	1
MESH:D017544	64805	1	1
MESH:D007676	19	1	1
MESH:D007676	38	1	0
MESH:D007676	189	1	1
MESH:D007676	213	1	0
MESH:D007676	249	1	1
MESH:D007676	250	1	0
MESH:D007676	251	1	1
MESH:D007676	384	1	0
MESH:D007676	551	1	0
MESH:D007676	632	1	1
MESH:D007676	729	1	0
MESH:D007676	744	1	0
MESH:D007676	847	1	0
MESH:D007676	949	1	1
MESH:D007676	968	1	1
MESH:D007676	973	1	1
MESH:D007676	1234	1	0
MESH:D007676	1244	1	1
MESH:D007676	1285	1	1
MESH:D007676	1287	1	1
MESH:D007676	1374	1	1
MESH:D007676	1392	1	1
MESH:D007676	1393	1	0
MESH:D007676	1394	1	1
MESH:D007676	1401	1	1
MESH:D007676	1471	1	0
MESH:D007676	1535	1	1
MESH:D007676	1536	1	0
MESH:D007676	1543	1	0
MESH:D007676	1555	1	1
MESH:D007676	1557	1	1
MESH:D007676	1562	1	0
MESH:D007676	1576	1	0
MESH:D007676	1602	1	1
MESH:D007676	1636	1	0
MESH:D007676	1644	1	0
MESH:D007676	1653	1	0
MESH:D007676	1812	1	0
MESH:D007676	1839	1	0
MESH:D007676	1906	1	0
MESH:D007676	2056	1	0
MESH:D007676	2147	1	0
MESH:D007676	2168	1	0
MESH:D007676	2194	1	1
MESH:D007676	2628	1	1
MESH:D007676	2908	1	0
MESH:D007676	2981	1	0
MESH:D007676	3156	1	1
MESH:D007676	3383	1	1
MESH:D007676	3479	1	0
MESH:D007676	3569	1	1
MESH:D007676	3667	1	0
MESH:D007676	3845	1	0
MESH:D007676	3931	1	0
MESH:D007676	3990	1	0
MESH:D007676	4023	1	1
MESH:D007676	4036	1	0
MESH:D007676	4481	1	0
MESH:D007676	4524	1	1
MESH:D007676	4627	1	0
MESH:D007676	4790	1	0
MESH:D007676	4803	1	0
MESH:D007676	4852	1	0
MESH:D007676	4868	1	1
MESH:D007676	5020	1	0
MESH:D007676	5054	1	0
MESH:D007676	5076	1	1
MESH:D007676	5228	1	0
MESH:D007676	5243	1	0
MESH:D007676	5328	1	0
MESH:D007676	5443	1	1
MESH:D007676	5587	1	1
MESH:D007676	5741	1	1
MESH:D007676	5743	1	0
MESH:D007676	5970	1	1
MESH:D007676	5972	1	1
MESH:D007676	6311	1	0
MESH:D007676	6347	1	1
MESH:D007676	6352	1	0
MESH:D007676	6540	1	0
MESH:D007676	6582	1	0
MESH:D007676	6721	1	0
MESH:D007676	6781	1	0
MESH:D007676	7029	1	1
MESH:D007676	7040	1	0
MESH:D007676	7124	1	0
MESH:D007676	7369	1	0
MESH:D007676	7422	1	1
MESH:D007676	9027	1	1
MESH:D007676	9370	1	1
MESH:D007676	9817	1	1
MESH:D007676	23175	1	0
MESH:D007676	23523	1	0
MESH:D007676	50507	1	0
MESH:D015535	1401	1	1
MESH:D015535	1636	1	0
MESH:D015535	3106	1	0
MESH:D015535	3107	1	0
MESH:D015535	3123	1	1
MESH:D015535	3596	1	1
MESH:D015535	3600	1	0
MESH:D015535	3605	1	1
MESH:D015535	4049	1	1
MESH:D015535	4210	1	0
MESH:D015535	4843	1	1
MESH:D015535	7124	1	0
MESH:D015535	51561	1	1
MESH:D015535	56246	1	1
MESH:D015535	64127	1	1
MESH:D015433	19	1	0
MESH:D015433	213	1	1
MESH:D015433	335	1	0
MESH:D015433	348	1	0
MESH:D015433	387	1	1
MESH:D015433	718	1	1
MESH:D015433	730	1	0
MESH:D015433	958	1	1
MESH:D015433	959	1	0
MESH:D015433	973	1	0
MESH:D015433	2548	1	0
MESH:D015433	3075	1	1
MESH:D015433	3117	1	1
MESH:D015433	3123	1	1
MESH:D015433	4036	1	1
MESH:D015433	4043	1	1
MESH:D015433	4318	1	0
MESH:D015433	4868	1	0
MESH:D015433	5319	1	1
MESH:D015433	5340	1	0
MESH:D015433	6678	1	0
MESH:D015433	6687	1	0
MESH:D015433	6916	1	0
MESH:D015433	10076	1	1
MESH:D016640	367	1	1
MESH:D016640	1588	1	1
MESH:D016640	2247	1	0
MESH:D016640	2645	1	1
MESH:D016640	3952	1	1
MESH:D016640	4153	1	0
MESH:D016640	4544	1	0
MESH:D016640	5950	1	0
MESH:D016640	6462	1	1
MESH:D016640	7124	1	0
MESH:D016640	9370	1	0
MESH:D016640	27165	1	1
MESH:D016640	79017	1	0
MESH:D008288	28	1	0
MESH:D008288	355	1	1
MESH:D008288	920	1	0
MESH:D008288	925	1	0
MESH:D008288	948	1	1
MESH:D008288	949	1	0
MESH:D008288	950	1	1
MESH:D008288	959	1	0
MESH:D008288	1154	1	1
MESH:D008288	1378	1	0
MESH:D008288	1401	1	0
MESH:D008288	1666	1	0
MESH:D008288	1719	1	1
MESH:D008288	1723	1	0
MESH:D008288	2212	1	0
MESH:D008288	2213	1	1
MESH:D008288	2532	1	1
MESH:D008288	2539	1	0
MESH:D008288	2993	1	0
MESH:D008288	2995	1	1
MESH:D008288	3043	1	0
MESH:D008288	3106	1	1
MESH:D008288	3240	1	1
MESH:D008288	3383	1	0
MESH:D008288	3458	1	1
MESH:D008288	3558	1	0
MESH:D008288	3565	1	0
MESH:D008288	3569	1	0
MESH:D008288	3600	1	0
MESH:D008288	3606	1	0
MESH:D008288	3889	1	0
MESH:D008288	4055	1	1
MESH:D008288	4350	1	1
MESH:D008288	4843	1	0
MESH:D008288	5313	1	1
MESH:D008288	6521	1	0
MESH:D008288	7099	1	0
MESH:D008288	7124	1	1
MESH:D001321	18	1	0
MESH:D001321	36	1	1
MESH:D001321	40	1	0
MESH:D001321	100	1	0
MESH:D001321	133	1	1
MESH:D001321	154	1	0
MESH:D001321	158	1	0
MESH:D001321	324	1	1
MESH:D001321	348	1	0
MESH:D001321	361	1	1
MESH:D001321	367	1	1
MESH:D001321	438	1	1
MESH:D001321	551	1	0
MESH:D001321	552	1	1
MESH:D001321	596	1	0
MESH:D001321	627	1	1
MESH:D001321	686	1	0
MESH:D001321	721	1	1
MESH:D001321	775	1	0
MESH:D001321	796	1	0
MESH:D001321	833	1	1
MESH:D001321	847	1	0
MESH:D001321	1007	1	0
MESH:D001321	1008	1	1
MESH:D001321	1137	1	1
MESH:D001321	1139	1	1
MESH:D001321	1141	1	0
MESH:D001321	1312	1	1
MESH:D001321	1356	1	0
MESH:D001321	1588	1	1
MESH:D001321	1600	1	1
MESH:D001321	1610	1	1
MESH:D001321	1717	1	1
MESH:D001321	1719	1	0
MESH:D001321	1742	1	1
MESH:D001321	1745	1	0
MESH:D001321	1806	1	1
MESH:D001321	1812	1	0
MESH:D001321	1814	1	1
MESH:D001321	1950	1	0
MESH:D001321	1959	1	1
MESH:D001321	1977	1	0
MESH:D001321	1979	1	0
MESH:D001321	2020	1	0
MESH:D001321	2131	1	0
MESH:D001321	2332	1	0
MESH:D001321	2550	1	0
MESH:D001321	2554	1	1
MESH:D001321	2556	1	1
MESH:D001321	2557	1	0
MESH:D001321	2558	1	1
MESH:D001321	2560	1	1
MESH:D001321	2562	1	1
MESH:D001321	2567	1	1
MESH:D001321	2571	1	0
MESH:D001321	2690	1	1
MESH:D001321	2739	1	1
MESH:D001321	2876	1	0
MESH:D001321	2890	1	1
MESH:D001321	2944	1	0
MESH:D001321	2950	1	0
MESH:D001321	3002	1	0
MESH:D001321	3069	1	0
MESH:D001321	3105	1	1
MESH:D001321	3123	1	0
MESH:D001321	3237	1	1
MESH:D001321	3265	1	1
MESH:D001321	3346	1	1
MESH:D001321	3356	1	0
MESH:D001321	3361	1	1
MESH:D001321	3458	1	0
MESH:D001321	3479	1	1
MESH:D001321	3481	1	0
MESH:D001321	3486	1	0
MESH:D001321	3557	1	0
MESH:D001321	3558	1	0
MESH:D001321	3565	1	1
MESH:D001321	3567	1	1
MESH:D001321	3569	1	0
MESH:D001321	3596	1	1
MESH:D001321	3600	1	0
MESH:D001321	3628	1	1
MESH:D001321	3676	1	1
MESH:D001321	3690	1	0
MESH:D001321	3778	1	1
MESH:D001321	3912	1	0
MESH:D001321	3952	1	0
MESH:D001321	4128	1	1
MESH:D001321	4129	1	0
MESH:D001321	4139	1	0
MESH:D001321	4163	1	0
MESH:D001321	4233	1	0
MESH:D001321	4282	1	1
MESH:D001321	4520	1	1
MESH:D001321	4524	1	1
MESH:D001321	4642	1	1
MESH:D001321	4763	1	1
MESH:D001321	4843	1	0
MESH:D001321	4908	1	1
MESH:D001321	4909	1	1
MESH:D001321	4915	1	1
MESH:D001321	4988	1	0
MESH:D001321	5020	1	0
MESH:D001321	5021	1	1
MESH:D001321	5054	1	1
MESH:D001321	5067	1	1
MESH:D001321	5175	1	1
MESH:D001321	5187	1	0
MESH:D001321	5321	1	0
MESH:D001321	5443	1	1
MESH:D001321	5444	1	1
MESH:D001321	5551	1	1
MESH:D001321	5594	1	0
MESH:D001321	5617	1	1
MESH:D001321	5618	1	1
MESH:D001321	5728	1	0
MESH:D001321	5743	1	0
MESH:D001321	6091	1	1
MESH:D001321	6134	1	1
MESH:D001321	6343	1	1
MESH:D001321	6532	1	1
MESH:D001321	6573	1	0
MESH:D001321	6779	1	0
MESH:D001321	6804	1	1
MESH:D001321	6853	1	0
MESH:D001321	6854	1	1
MESH:D001321	6899	1	1
MESH:D001321	6948	1	1
MESH:D001321	6999	1	0
MESH:D001321	7018	1	0
MESH:D001321	7248	1	0
MESH:D001321	7432	1	0
MESH:D001321	7472	1	0
MESH:D001321	7498	1	1
MESH:D001321	7508	1	0
MESH:D001321	8128	1	1
MESH:D001321	8224	1	1
MESH:D001321	8242	1	0
MESH:D001321	8828	1	0
MESH:D001321	9013	1	1
MESH:D001321	9037	1	1
MESH:D001321	9568	1	1
MESH:D001321	9855	1	1
MESH:D001321	22871	1	0
MESH:D001321	22941	1	0
MESH:D001321	23178	1	1
MESH:D001321	64326	1	1
MESH:D001321	121278	1	1
MESH:D002311	70	1	1
MESH:D002311	88	1	1
MESH:D002311	153	1	1
MESH:D002311	154	1	0
MESH:D002311	183	1	1
MESH:D002311	185	1	0
MESH:D002311	186	1	0
MESH:D002311	355	1	1
MESH:D002311	356	1	0
MESH:D002311	948	1	1
MESH:D002311	1410	1	0
MESH:D002311	1440	1	1
MESH:D002311	1636	1	1
MESH:D002311	1674	1	1
MESH:D002311	1756	1	0
MESH:D002311	1829	1	1
MESH:D002311	1832	1	1
MESH:D002311	1956	1	0
MESH:D002311	2010	1	1
MESH:D002311	2070	1	0
MESH:D002311	2833	1	0
MESH:D002311	2876	1	0
MESH:D002311	2920	1	0
MESH:D002311	4000	1	1
MESH:D002311	4306	1	0
MESH:D002311	4624	1	1
MESH:D002311	4625	1	0
MESH:D002311	4878	1	0
MESH:D002311	5350	1	1
MESH:D002311	5663	1	1
MESH:D002311	5664	1	0
MESH:D002311	5879	1	1
MESH:D002311	5973	1	1
MESH:D002311	6331	1	1
MESH:D002311	6648	1	0
MESH:D002311	6901	1	0
MESH:D002311	7112	1	0
MESH:D002311	7124	1	1
MESH:D002311	7134	1	1
MESH:D002311	7137	1	0
MESH:D002311	7139	1	0
MESH:D002311	7168	1	0
MESH:D002311	7273	1	0
MESH:D002311	7414	1	0
MESH:D002311	7547	1	0
MESH:D002311	7840	1	1
MESH:D002311	8048	1	1
MESH:D002311	8557	1	0
MESH:D002311	9531	1	1
MESH:D002311	137735	1	1
MESH:D002311	150094	1	1
MESH:D007889	1586	1	0
MESH:D007889	2099	1	1
MESH:D007889	5241	1	1
MESH:D015209	249	1	1
MESH:D015209	250	1	1
MESH:D015209	251	1	1
MESH:D015209	1080	1	0
MESH:D015209	2678	1	0
MESH:D015209	2805	1	0
MESH:D015209	2806	1	1
MESH:D015209	4485	1	1
MESH:D015209	4843	1	1
MESH:D015209	6925	1	0
MESH:D015209	8718	1	0
MESH:D009290	1120	1	0
MESH:D009290	1375	1	1
MESH:D009290	3060	1	0
MESH:D009290	3061	1	1
MESH:D009290	3062	1	1
MESH:D009290	3117	1	1
MESH:D009290	3123	1	0
MESH:D009290	3356	1	1
MESH:D009290	3588	1	0
MESH:D009290	6863	1	0
MESH:D009290	6955	1	0
MESH:D009290	6957	1	0
MESH:D009290	7124	1	0
MESH:D009290	7200	1	1
MESH:D009290	8835	1	0
MESH:D009290	56259	1	1
MESH:D009290	56342	1	0
MESH:D002971	24	1	0
MESH:D002971	257	1	0
MESH:D002971	602	1	1
MESH:D002971	652	1	0
MESH:D002971	1209	1	0
MESH:D002971	2042	1	1
MESH:D002971	2247	1	1
MESH:D002971	2248	1	1
MESH:D002971	2252	1	0
MESH:D002971	2253	1	0
MESH:D002971	2254	1	0
MESH:D002971	2260	1	1
MESH:D002971	2261	1	0
MESH:D002971	3664	1	1
MESH:D002971	4524	1	1
MESH:D002971	4548	1	0
MESH:D002971	4609	1	0
MESH:D002971	4838	1	0
MESH:D002971	5818	1	1
MESH:D002971	6573	1	1
MESH:D002971	6948	1	1
MESH:D002971	7020	1	1
MESH:D002971	7039	1	0
MESH:D002971	7043	1	1
MESH:D002971	7298	1	0
MESH:D002971	7341	1	1
MESH:D002971	8626	1	0
MESH:D002971	50945	1	1
MESH:D002971	83716	1	1
MESH:D002971	113452	1	0
MESH:D054990	1832	1	0
MESH:D054990	2335	1	0
MESH:D054990	2355	1	0
MESH:D054990	5328	1	1
MESH:D054990	7040	1	1
MESH:D054990	653509	1	1
MESH:D054990	727897	1	1
MESH:D054990	729238	1	0
MESH:D001289	150	1	1
MESH:D001289	152	1	1
MESH:D001289	288	1	1
MESH:D001289	627	1	1
MESH:D001289	775	1	1
MESH:D001289	783	1	1
MESH:D001289	1137	1	0
MESH:D001289	1312	1	0
MESH:D001289	1806	1	1
MESH:D001289	1812	1	0
MESH:D001289	1813	1	0
MESH:D001289	1814	1	0
MESH:D001289	1815	1	0
MESH:D001289	1816	1	1
MESH:D001289	2033	1	0
MESH:D001289	3356	1	1
MESH:D001289	4128	1	0
MESH:D001289	4325	1	1
MESH:D001289	6531	1	1
MESH:D001289	6532	1	0
MESH:D001289	9342	1	0
MESH:D001289	10278	1	1
MESH:D001289	57142	1	1
MESH:D001289	121278	1	0
MESH:D005879	119	1	1
MESH:D005879	1813	1	1
MESH:D005879	1814	1	1
MESH:D005879	1815	1	1
MESH:D005879	3067	1	0
MESH:D005879	3356	1	1
MESH:D005879	4233	1	1
MESH:D005879	6531	1	0
MESH:D017545	59	1	1
MESH:D017545	102	1	0
MESH:D017545	2200	1	0
MESH:D017545	4313	1	0
MESH:D017545	4318	1	0
MESH:D017545	4638	1	0
MESH:D017545	6868	1	1
MESH:D017545	7042	1	0
MESH:D003866	133	1	1
MESH:D003866	288	1	0
