disease	gene	class	dummy_score
MESH:D011471	3990	0	0
MESH:D006973	2521	0	0
MESH:D001249	9457	0	1
MESH:D005706	5329	0	0
MESH:D001932	1861	0	1
MESH:D006973	10557	0	1
MESH:D014594	735	0	1
MESH:D011085	3690	0	0
MESH:D013274	4023	0	1
MESH:D001749	6223	0	0
MESH:D008545	1241	0	1
MESH:D003110	3308	0	0
MESH:D004827	6581	0	1
MESH:D012559	1543	0	0
MESH:D012468	7018	0	1
MESH:D001172	3082	0	1
MESH:D010051	57105	0	1
MESH:D004827	113878	0	0
MESH:D006973	10617	0	0
MESH:D029424	1378	0	0
MESH:D004827	654	0	1
MESH:D007680	1636	0	1
MESH:D010190	28514	0	0
MESH:D005922	2805	0	0
MESH:D005922	440193	0	0
MESH:D005922	26292	0	1
MESH:D008545	4653	0	0
MESH:D013274	6392	0	0
MESH:D015209	3630	0	1
MESH:D001749	645	0	1
MESH:D004827	8660	0	1
MESH:D001650	256933	0	0
MESH:D003093	2280	0	1
MESH:D050197	355	0	1
MESH:D002311	3600	0	1
MESH:D009103	5582	0	0
MESH:D005922	4254	0	0
MESH:D012559	11315	0	1
MESH:D019337	11010	0	1
MESH:D015209	1612	0	1
MESH:D008105	7054	0	0
MESH:D007680	251	0	0
MESH:D001172	3596	0	0
MESH:D011471	800	0	1
MESH:D003093	4297	0	0
MESH:D001932	1889	0	0
MESH:D003093	79966	0	0
MESH:D008180	389692	0	1
MESH:D010190	22914	0	0
MESH:D008113	4856	0	1
MESH:D000740	623	0	1
MESH:D005879	3553	0	0
MESH:D003424	921	0	1
MESH:D008545	1958	0	0
MESH:D000544	7298	0	0
MESH:D050197	2585	0	1
MESH:D010195	2735	0	1
MESH:D012468	2100	0	1
MESH:D006973	5727	0	1
MESH:D004827	6480	0	0
MESH:D001063	64802	0	1
MESH:D019337	10686	0	1
MESH:D009217	1437	0	1
MESH:D001943	388	0	0
MESH:D019337	10951	0	1
MESH:D011085	9189	0	1
MESH:D005922	2182	0	1
MESH:D001249	10392	0	1
MESH:D019337	1956	0	1
MESH:D024821	3480	0	0
MESH:D019337	2898	0	1
MESH:D005922	1021	0	1
MESH:D008268	9332	0	1
MESH:D001943	572	0	1
MESH:D001943	2169	0	1
MESH:D005922	2944	0	0
MESH:D007676	2023	0	0
MESH:D001172	9582	0	1
MESH:D007680	6356	0	1
MESH:D011471	683	0	0
MESH:D001749	3605	0	1
MESH:D006509	768	0	1
MESH:D024821	1029	0	1
MESH:D011471	8651	0	0
MESH:D009103	673	0	0
MESH:D001249	5420	0	1
MESH:D008105	1499	0	1
MESH:D001249	116449	0	0
MESH:D019337	1191	0	0
MESH:D014594	920	0	1
MESH:D006973	4255	0	0
MESH:D000544	1026	0	0
MESH:D006973	251	0	1
MESH:D011085	6668	0	1
MESH:D008113	5245	0	1
MESH:D005910	27344	0	0
MESH:D019337	8549	0	0
MESH:D005901	3273	0	1
MESH:D001172	2992	0	0
MESH:D012468	3105	0	1
MESH:D005922	7284	0	1
MESH:D008545	5428	0	0
MESH:D014594	22	0	0
MESH:D003424	9623	0	0
MESH:D002971	9211	0	1
MESH:D006973	374	0	0
MESH:D050197	8526	0	1
MESH:D001249	6817	0	1
MESH:D007676	3981	0	1
MESH:D001943	57104	0	1
MESH:D005901	5530	0	1
MESH:D011471	5445	0	1
MESH:D011085	4613	0	0
MESH:D001249	3265	0	1
MESH:D019337	6232	0	0
MESH:D003924	26227	0	1
MESH:D008113	2710	0	0
MESH:D008545	5524	0	0
MESH:D001289	5729	0	1
MESH:D004827	4928	0	1
MESH:D009765	3439	0	0
MESH:D001749	2932	0	0
MESH:D003922	3732	0	1
MESH:D013274	581	0	0
MESH:D009765	5771	0	1
MESH:D001714	3484	0	0
MESH:D008113	5024	0	0
MESH:D012030	8514	0	1
MESH:D008268	26136	0	0
MESH:D012878	26585	0	1
MESH:D010051	7124	0	0
MESH:D009103	5966	0	0
MESH:D000310	3290	0	1
MESH:D001943	1776	0	0
MESH:D005901	2646	0	0
MESH:D029424	7257	0	0
MESH:D005922	2263	0	0
MESH:D001714	64170	0	0
MESH:D007676	3725	0	0
MESH:D007822	27086	0	0
MESH:D019337	6935	0	0
MESH:D008113	7494	0	1
MESH:D007680	10666	0	0
MESH:D010001	30009	0	1
MESH:D054990	338	0	1
MESH:D003876	2908	0	0
MESH:D004827	5468	0	0
MESH:D010051	8862	0	0
MESH:D011471	6166	0	1
MESH:D009373	7040	0	1
MESH:D005901	6535	0	1
MESH:D011085	3458	0	0
MESH:D006973	356	0	0
MESH:D019337	268	0	0
MESH:D002446	4233	0	1
MESH:D006973	2767	0	0
MESH:D000690	6303	0	0
MESH:D003924	3028	0	0
MESH:D001321	3553	0	0
MESH:D005922	4353	0	1
MESH:D000740	595	0	1
MESH:D002532	2068	0	1
MESH:D003922	1490	0	0
MESH:D000163	7421	0	1
MESH:D003924	7412	0	0
MESH:D009765	3566	0	1
MESH:D003924	6571	0	1
MESH:D001249	10158	0	1
MESH:D014594	64399	0	0
MESH:D012559	26610	0	0
MESH:D001943	2834	0	0
MESH:D001943	1131	0	0
MESH:D012878	10815	0	0
MESH:D001321	6817	0	0
MESH:D004827	23274	0	1
MESH:D003922	81606	0	1
MESH:D009103	1573	0	0
MESH:D024821	3566	0	1
MESH:D001749	2645	0	0
MESH:D004827	10236	0	1
MESH:D005923	64374	0	0
MESH:D009765	6337	0	1
MESH:D012030	10397	0	1
MESH:D001172	2066	0	0
MESH:D004938	8877	0	1
MESH:D009290	3482	0	1
MESH:D000544	1381	0	0
MESH:D001943	8339	0	1
MESH:D008545	623	0	0
MESH:D013736	920	0	0
MESH:D001650	10771	0	0
MESH:D012468	7015	0	1
MESH:D007680	4843	0	0
MESH:D010518	2838	0	0
MESH:D012004	10492	0	0
MESH:D001321	5066	0	1
MESH:D010524	5657	0	1
MESH:D000690	6906	0	1
MESH:D006973	6369	0	1
MESH:D003924	5362	0	0
MESH:D008545	23365	0	0
MESH:D008577	1832	0	0
MESH:D008105	3205	0	0
MESH:D004827	925	0	1
MESH:D008268	3845	0	1
MESH:D050197	8289	0	1
MESH:D001943	6121	0	1
MESH:D000740	3718	0	0
MESH:D003924	54984	0	1
MESH:D003424	6721	0	1
MESH:D000544	7436	0	0
MESH:D011471	4519	0	0
MESH:D001714	3442	0	0
MESH:D012559	3123	0	1
MESH:D003093	7153	0	0
MESH:D013274	9205	0	0
MESH:D009103	4288	0	0
MESH:D013274	6348	0	1
MESH:D002311	213	0	0
MESH:D019337	2922	0	1
MESH:D001749	7054	0	0
MESH:D003093	653220	0	0
MESH:D012595	973	0	1
MESH:D007676	6517	0	0
MESH:D009765	2944	0	0
MESH:D000690	1545	0	0
MESH:D012559	3156	0	1
MESH:D001249	4261	0	1
MESH:D011471	5341	0	1
MESH:D001932	60495	0	1
MESH:D010051	4057	0	1
MESH:D014594	4665	0	1
MESH:D004938	836	0	0
MESH:D029424	5649	0	1
MESH:D011471	4487	0	1
MESH:D013274	3115	0	0
MESH:D001943	2993	0	1
MESH:D009765	11116	0	1
MESH:D019337	7248	0	0
MESH:D005923	8635	0	0
MESH:D002971	7366	0	0
MESH:D003924	5888	0	1
MESH:D012030	7045	0	0
MESH:D004827	3558	0	1
MESH:D007676	10562	0	0
MESH:D006973	1361	0	0
MESH:D000740	1474	0	0
MESH:D003110	3592	0	1
MESH:D003093	10296	0	1
MESH:D001714	11186	0	0
MESH:D003922	80306	0	1
MESH:D010195	7345	0	1
MESH:D004827	6401	0	0
MESH:D008545	7391	0	0
MESH:D009765	4012	0	1
MESH:D002446	1803	0	1
MESH:D008113	3490	0	0
MESH:D019337	285	0	0
MESH:D001528	8086	0	0
MESH:D008180	1910	0	1
MESH:D001943	1399	0	0
MESH:D029424	55783	0	0
MESH:D006973	64127	0	0
MESH:D053713	4318	0	1
MESH:D003093	1029	0	1
MESH:D012468	3606	0	1
MESH:D001932	3565	0	1
MESH:D001321	4313	0	1
MESH:D010051	79784	0	0
MESH:D005901	3265	0	1
MESH:D010190	3952	0	1
MESH:D000544	920	0	0
MESH:D009765	6573	0	0
MESH:D003922	6095	0	1
MESH:D001321	22891	0	0
MESH:D000690	10673	0	1
MESH:D006111	959	0	0
MESH:D010190	55227	0	1
MESH:D001289	2355	0	0
MESH:D001321	3127	0	0
MESH:D005922	3315	0	1
MESH:D010518	81607	0	0
MESH:D009765	1080	0	0
MESH:D005922	4843	0	1
MESH:D001249	10135	0	1
MESH:D008113	367	0	0
MESH:D000740	2638	0	1
MESH:D001321	9668	0	1
MESH:D000690	3570	0	1
MESH:D001932	1514	0	0
MESH:D009217	6598	0	1
MESH:D002971	2131	0	0
MESH:D004827	64127	0	0
MESH:D001943	27257	0	0
MESH:D008545	3087	0	0
MESH:D010190	9775	0	1
MESH:D004827	2069	0	1
MESH:D010190	3416	0	0
MESH:D006973	8839	0	1
MESH:D008113	10273	0	0
MESH:D010300	10462	0	1
MESH:D010300	10516	0	0
MESH:D005879	1026	0	0
MESH:D001859	7178	0	0
MESH:D008105	23636	0	1
MESH:D001932	113235	0	0
MESH:D014594	4297	0	1
MESH:D007680	6505	0	1
MESH:D006258	4208	0	1
MESH:D000544	2632	0	1
MESH:D009765	6038	0	1
MESH:D002532	3123	0	0
MESH:D005134	1902	0	0
MESH:D001714	1636	0	0
MESH:D006973	4155	0	1
MESH:D003922	11200	0	0
MESH:D012559	2034	0	1
MESH:D004827	9479	0	0
MESH:D001932	632	0	1
MESH:D010001	3306	0	1
MESH:D013953	4900	0	0
MESH:D007680	3597	0	0
MESH:D019337	4915	0	1
MESH:D000544	3570	0	1
MESH:D004827	5972	0	1
MESH:D008113	1840	0	1
MESH:D001943	5580	0	1
MESH:D008113	9436	0	0
MESH:D004827	2178	0	1
MESH:D011471	11127	0	0
MESH:D000544	59352	0	1
MESH:D015535	4233	0	1
MESH:D010195	4018	0	1
MESH:D011471	6285	0	0
MESH:D016640	125	0	1
MESH:D001943	822	0	1
MESH:D012559	182	0	1
MESH:D001650	5454	0	0
MESH:D001172	4162	0	0
MESH:D012468	4893	0	1
MESH:D009103	5321	0	0
MESH:D006973	5507	0	1
MESH:D004938	617	0	0
MESH:D000740	5243	0	1
MESH:D029424	26191	0	0
MESH:D000740	5663	0	1
MESH:D009765	6855	0	0
MESH:D004827	959	0	0
MESH:D001714	3178	0	1
MESH:D000740	7341	0	1
MESH:D001943	6548	0	1
MESH:D010051	7515	0	1
MESH:D008113	7490	0	1
MESH:D029424	118429	0	0
MESH:D001650	7412	0	1
MESH:D019337	23512	0	0
MESH:D001749	9861	0	1
MESH:D012148	3075	0	1
MESH:D005922	1522	0	1
MESH:D004827	9562	0	1
MESH:D010195	196	0	1
MESH:D010190	1592	0	1
MESH:D010195	3126	0	0
MESH:D008113	1471	0	1
MESH:D001321	2492	0	0
MESH:D011471	3014	0	0
MESH:D008113	4803	0	1
MESH:D001932	438	0	1
MESH:D009217	332	0	0
MESH:D001249	7171	0	0
MESH:D010195	84441	0	1
MESH:D007680	185	0	1
MESH:D003876	7422	0	1
MESH:D008545	158	0	1
MESH:D009765	23583	0	0
MESH:D010518	4907	0	0
MESH:D008113	2113	0	0
MESH:D029424	8342	0	0
MESH:D006973	7474	0	1
MESH:D050197	8701	0	1
MESH:D019337	2346	0	0
MESH:D019337	338	0	1
MESH:D002971	6822	0	0
MESH:D019337	6387	0	1
MESH:D011085	4792	0	0
MESH:D001172	1103	0	1
MESH:D012595	5728	0	0
MESH:D012595	7299	0	1
MESH:D006973	695	0	1
MESH:D005910	1910	0	1
MESH:D000690	5462	0	0
MESH:D009765	4255	0	1
MESH:D000544	6810	0	0
MESH:D002446	5734	0	0
MESH:D008545	886	0	0
MESH:D001714	948	0	0
MESH:D001749	653361	0	1
MESH:D000740	53615	0	1
MESH:D008268	3162	0	1
MESH:D001172	23436	0	1
MESH:D019337	1593	0	1
MESH:D050197	5594	0	1
MESH:D054990	6746	0	0
MESH:D012878	8644	0	0
MESH:D000740	7490	0	0
MESH:D019337	2925	0	0
MESH:D001172	4650	0	0
MESH:D008545	27044	0	1
MESH:D004827	307	0	1
MESH:D001943	285704	0	0
MESH:D010518	5277	0	1
MESH:D005910	947	0	1
MESH:D003924	1437	0	0
MESH:D011085	5663	0	1
MESH:D003110	177	0	1
MESH:D005922	1109	0	1
MESH:D015433	796	0	0
MESH:D000310	8195	0	0
MESH:D013274	2335	0	1
MESH:D019337	51284	0	0
MESH:D007680	217	0	0
MESH:D012468	594857	0	0
MESH:D009217	6559	0	1
MESH:D001714	3915	0	0
MESH:D006973	2563	0	0
MESH:D001714	79068	0	1
MESH:D003922	2248	0	0
MESH:D010300	847	0	1
MESH:D000544	3689	0	0
MESH:D019337	3486	0	1
MESH:D003924	1995	0	0
MESH:D012468	4288	0	1
MESH:D007680	15	0	1
MESH:D001249	2752	0	0
MESH:D024821	2066	0	0
MESH:D001859	7099	0	0
MESH:D011085	4254	0	0
MESH:D003110	3569	0	0
MESH:D001321	3817	0	0
MESH:D006973	4129	0	0
MESH:D000163	6750	0	1
MESH:D011085	5743	0	0
MESH:D002971	594857	0	0
MESH:D003922	5925	0	0
MESH:D014594	80829	0	0
MESH:D005901	6335	0	1
MESH:D007680	2115	0	1
MESH:D007676	1638	0	1
MESH:D004827	10586	0	1
MESH:D019337	84181	0	0
MESH:D004827	6188	0	0
MESH:D013274	4803	0	1
MESH:D001321	9375	0	1
MESH:D008113	2798	0	0
MESH:D014594	5154	0	1
MESH:D005922	7157	0	1
MESH:D010051	2147	0	1
MESH:D003110	6402	0	0
MESH:D019337	2064	0	0
MESH:D001943	1605	0	1
MESH:D008113	978	0	1
MESH:D000740	3619	0	1
MESH:D003866	6910	0	0
MESH:D006973	4684	0	1
MESH:D011471	1445	0	1
MESH:D003922	3605	0	1
MESH:D029424	2693	0	1
MESH:D001172	5167	0	0
MESH:D001943	3484	0	0
MESH:D015433	284119	0	0
MESH:D014820	324	0	1
MESH:D008113	1181	0	1
MESH:D014594	1401	0	0
MESH:D012559	991	0	0
MESH:D006973	10417	0	1
MESH:D010024	5617	0	1
MESH:D001943	3872	0	1
MESH:D008545	6532	0	0
MESH:D008545	811	0	1
MESH:D014594	3030	0	1
MESH:D012468	1029	0	0
MESH:D001289	495	0	0
MESH:D004827	9080	0	0
MESH:D001943	84817	0	1
MESH:D009765	221037	0	1
MESH:D004827	664	0	0
MESH:D050197	3655	0	1
MESH:D011471	151056	0	1
MESH:D006973	3481	0	0
MESH:D011471	762	0	1
MESH:D005922	4292	0	1
MESH:D004938	6786	0	1
MESH:D006973	54739	0	0
MESH:D011471	4211	0	0
MESH:D050197	1267	0	1
MESH:D005901	4157	0	0
MESH:D002971	3458	0	1
MESH:D006973	238	0	0
MESH:D011471	9145	0	1
MESH:D011471	9965	0	1
MESH:D012030	7837	0	1
MESH:D009103	5860	0	0
MESH:D002311	5074	0	0
MESH:D004827	4023	0	0
MESH:D007676	7157	0	0
MESH:D029424	1182	0	1
MESH:D009765	57167	0	1
MESH:D005922	4311	0	1
MESH:D006973	3558	0	0
MESH:D001321	9194	0	0
MESH:D011085	2113	0	1
MESH:D013953	1499	0	0
MESH:D004938	5686	0	0
MESH:D001321	23042	0	0
MESH:D003922	3990	0	1
MESH:D010195	9623	0	0
MESH:D008288	2950	0	1
MESH:D012468	2662	0	1
MESH:D005922	6558	0	0
MESH:D001321	4868	0	0
MESH:D008268	5465	0	1
MESH:D001321	8615	0	1
MESH:D011471	2920	0	0
MESH:D001943	6372	0	1
MESH:D008577	6257	0	0
MESH:D013274	4057	0	0
MESH:D003924	2896	0	1
MESH:D008545	6606	0	0
MESH:D010024	3169	0	1
MESH:D014820	5144	0	1
MESH:D010051	3123	0	1
MESH:D010190	6595	0	1
MESH:D007680	816	0	0
MESH:D008881	2539	0	1
MESH:D009765	9235	0	1
MESH:D006973	84364	0	1
MESH:D011471	3727	0	0
MESH:D008268	142	0	1
MESH:D010300	4843	0	1
MESH:D002446	7110	0	1
MESH:D006973	1410	0	0
MESH:D016584	5054	0	1
MESH:D005922	942	0	0
MESH:D007680	5034	0	0
MESH:D029424	64092	0	1
MESH:D001859	5917	0	0
MESH:D001249	11023	0	1
MESH:D009217	4023	0	1
MESH:D011085	5552	0	0
MESH:D000544	8797	0	1
MESH:D010024	4878	0	0
MESH:D011085	81029	0	0
MESH:D005910	2915	0	0
MESH:D007676	2938	0	0
MESH:D009103	1270	0	0
MESH:D001650	1029	0	1
MESH:D012030	6347	0	0
MESH:D005901	10763	0	1
MESH:D010001	54823	0	1
MESH:D005901	29124	0	1
MESH:D003924	10911	0	1
MESH:D001321	4193	0	1
MESH:D006973	7099	0	1
MESH:D000690	4303	0	1
MESH:D019337	181	0	0
MESH:D008545	9536	0	1
MESH:D008288	55809	0	1
MESH:D008180	8929	0	0
MESH:D005134	186	0	0
MESH:D001249	6794	0	1
MESH:D001249	9145	0	1
MESH:D012878	29072	0	0
MESH:D004827	5798	0	0
MESH:D000544	3037	0	0
MESH:D009217	8744	0	1
MESH:D007680	5607	0	0
MESH:D000740	2949	0	0
MESH:D003924	2261	0	0
MESH:D004827	6584	0	0
MESH:D019337	56980	0	1
MESH:D013274	8741	0	0
MESH:D005922	3397	0	0
MESH:D011085	894	0	1
MESH:D002446	10498	0	1
MESH:D008881	2186	0	1
MESH:D004938	51561	0	0
MESH:D008545	7076	0	0
MESH:D009765	4312	0	1
MESH:D010051	6279	0	1
MESH:D004827	4625	0	1
MESH:D001321	4319	0	1
MESH:D001249	2571	0	1
MESH:D001749	1960	0	1
MESH:D002311	23410	0	0
MESH:D009765	5281	0	1
MESH:D003093	3557	0	0
MESH:D006973	7111	0	0
MESH:D008113	367	0	0
MESH:D007680	10253	0	1
MESH:D014594	51727	0	0
MESH:D000740	4318	0	0
MESH:D001172	1058	0	1
MESH:D011471	3265	0	1
MESH:D009217	4313	0	0
MESH:D012559	2161	0	1
MESH:D000690	4298	0	1
MESH:D008180	27165	0	0
MESH:D013274	3852	0	1
MESH:D005922	355	0	1
MESH:D007037	2834	0	0
MESH:D006973	4763	0	0
MESH:D012030	10135	0	0
MESH:D012559	8572	0	1
MESH:D010524	23532	0	1
MESH:D004827	114836	0	1
MESH:D000740	5932	0	0
MESH:D010024	2897	0	1
MESH:D019337	1586	0	0
MESH:D001932	4193	0	1
MESH:D004827	4893	0	0
MESH:D008545	331	0	1
MESH:D005910	57104	0	0
MESH:D001321	3931	0	1
MESH:D003924	10397	0	0
MESH:D012004	9362	0	0
MESH:D001943	2026	0	0
MESH:D014820	8743	0	1
MESH:D005910	1618	0	1
MESH:D001932	5179	0	1
MESH:D011085	1356	0	0
MESH:D006111	3588	0	1
MESH:D010051	7321	0	1
MESH:D003866	7157	0	0
MESH:D005923	3553	0	0
MESH:D019337	3481	0	0
MESH:D004827	11200	0	1
MESH:D010300	776	0	1
MESH:D006973	4128	0	0
MESH:D007918	3191	0	0
MESH:D001714	5393	0	1
MESH:D019337	1813	0	0
MESH:D002971	152330	0	1
MESH:D007676	7298	0	0
MESH:D006973	81693	0	0
MESH:D005910	1577	0	0
MESH:D029424	9317	0	0
MESH:D001321	23671	0	1
MESH:D008545	55163	0	0
MESH:D014594	925	0	0
MESH:D054990	8398	0	1
MESH:D004827	8842	0	1
MESH:D006973	90	0	0
MESH:D008268	9899	0	0
MESH:D013274	2876	0	0
MESH:D010524	8912	0	1
MESH:D006973	5789	0	1
MESH:D001932	695	0	1
MESH:D008113	1410	0	0
MESH:D054990	5967	0	1
MESH:D005910	2033	0	0
MESH:D007562	4026	0	1
MESH:D003924	5906	0	1
MESH:D009103	285	0	0
MESH:D001749	10481	0	1
MESH:D009103	5252	0	0
MESH:D006973	858	0	1
MESH:D001289	50507	0	1
MESH:D008881	361	0	0
MESH:D003866	84059	0	1
MESH:D001321	8991	0	1
MESH:D010190	3932	0	0
MESH:D006973	5167	0	0
MESH:D012030	4763	0	1
MESH:D010051	2736	0	0
MESH:D013274	2099	0	1
MESH:D012030	2922	0	0
MESH:D012559	348654	0	1
MESH:D001249	5617	0	1
MESH:D009765	973	0	1
MESH:D011085	2678	0	1
MESH:D004827	1027	0	0
MESH:D010051	2920	0	1
MESH:D011471	23209	0	1
MESH:D004938	5816	0	0
MESH:D024821	1586	0	1
MESH:D012595	6696	0	1
MESH:D004827	6854	0	1
MESH:D001321	1012	0	0
MESH:D008113	2153	0	0
MESH:D012030	2520	0	0
MESH:D008113	220323	0	1
MESH:D008654	4638	0	0
MESH:D005879	10333	0	1
MESH:D001289	150274	0	1
MESH:D005901	2625	0	1
MESH:D001932	3749	0	0
MESH:D004827	11130	0	0
MESH:D013274	251	0	0
MESH:D012559	6569	0	1
MESH:D003922	10537	0	0
MESH:D009765	5154	0	0
MESH:D010051	5327	0	0
MESH:D009765	861	0	1
MESH:D011471	3931	0	0
MESH:D000690	207	0	1
MESH:D012595	4267	0	1
MESH:D001943	53353	0	1
MESH:D019337	2194	0	1
MESH:D013274	2767	0	0
MESH:D000506	3553	0	0
MESH:D013167	5890	0	0
MESH:D003922	5971	0	0
MESH:D019337	8241	0	0
MESH:D019337	3576	0	0
MESH:D005922	3674	0	1
MESH:D008654	3458	0	0
MESH:D013274	23405	0	0
MESH:D013736	4223	0	1
MESH:D007918	2335	0	1
MESH:D017545	29	0	0
MESH:D017544	51655	0	1
MESH:D006973	5250	0	0
MESH:D015535	286077	0	0
MESH:D013274	79258	0	1
MESH:D001249	6696	0	1
MESH:D007037	7273	0	1
MESH:D000740	6376	0	0
MESH:D003731	60468	0	0
MESH:D000740	3490	0	0
MESH:D000740	3606	0	1
MESH:D007680	1234	0	1
MESH:D015433	347	0	0
MESH:D001172	775	0	0
MESH:D011471	4162	0	1
MESH:D009373	715	0	1
MESH:D000544	285	0	0
MESH:D009103	4796	0	1
MESH:D054990	150	0	1
MESH:D008105	1555	0	0
MESH:D005910	10965	0	0
MESH:D007889	23404	0	1
MESH:D010300	963	0	0
MESH:D008545	1647	0	1
MESH:D009103	6781	0	1
MESH:D000544	7380	0	0
MESH:D000544	199	0	1
MESH:D009765	5646	0	1
MESH:D001321	10383	0	1
MESH:D013167	54407	0	1
MESH:D053040	3868	0	1
MESH:D003924	9572	0	1
MESH:D005922	5020	0	1
MESH:D002446	2099	0	1
MESH:D001172	7292	0	0
MESH:D014846	567	0	0
MESH:D006973	467	0	1
MESH:D000690	9518	0	1
MESH:D010300	113452	0	0
MESH:D003093	8516	0	1
MESH:D019337	1012	0	1
MESH:D008654	81570	0	0
MESH:D019337	1474	0	1
MESH:D001172	1381	0	1
MESH:D000740	100506658	0	1
MESH:D005910	4312	0	0
MESH:D002446	56259	0	0
MESH:D004827	3600	0	0
MESH:D006973	836	0	1
MESH:D001321	5588	0	0
MESH:D007680	64127	0	1
MESH:D005923	5395	0	0
MESH:D009373	3586	0	0
MESH:D016640	51330	0	1
MESH:D008545	7040	0	0
MESH:D001289	595	0	1
MESH:D010051	63892	0	1
MESH:D010051	5321	0	1
MESH:D010051	5319	0	1
MESH:D001859	5599	0	0
MESH:D010024	5446	0	0
MESH:D002532	8148	0	1
MESH:D001321	3357	0	1
MESH:D006973	3480	0	0
MESH:D009765	6725	0	1
MESH:D007037	4436	0	1
MESH:D012559	654231	0	1
MESH:D004827	3048	0	1
MESH:D001528	5771	0	0
MESH:D005922	4015	0	0
MESH:D013274	7040	0	1
MESH:D000690	965	0	0
MESH:D012559	887	0	1
MESH:D010190	54658	0	0
MESH:D001943	8644	0	0
MESH:D010518	677	0	1
MESH:D012559	1536	0	0
MESH:D006973	8178	0	0
MESH:D004827	3688	0	0
MESH:D001249	2535	0	0
MESH:D000740	5078	0	1
MESH:D003093	79083	0	0
MESH:D003093	4092	0	1
MESH:D005922	6198	0	0
MESH:D001943	4036	0	1
MESH:D011471	6620	0	0
MESH:D001932	10516	0	1
MESH:D003924	9	0	0
MESH:D003424	1488	0	0
MESH:D004827	30061	0	0
MESH:D001471	19	0	1
MESH:D001714	3479	0	1
MESH:D003424	158	0	1
MESH:D019337	2064	0	1
MESH:D003924	6925	0	1
MESH:D005134	3202	0	1
MESH:D009765	1398	0	0
MESH:D000740	4054	0	0
MESH:D009765	4085	0	1
MESH:D005922	171558	0	0
MESH:D005910	3047	0	0
MESH:D012030	3455	0	1
MESH:D005922	22925	0	1
MESH:D009103	2632	0	1
MESH:D019337	3977	0	0
MESH:D050197	3313	0	0
MESH:D001249	2706	0	1
MESH:D006973	11262	0	0
MESH:D001321	57142	0	1
MESH:D005910	29126	0	1
MESH:D003924	7297	0	1
MESH:D010190	5730	0	1
MESH:D015433	6648	0	0
MESH:D005923	732	0	1
MESH:D011471	6671	0	1
MESH:D005922	3845	0	0
MESH:D001321	54209	0	0
MESH:D004938	6528	0	0
MESH:D010300	744	0	0
MESH:D005910	3178	0	0
MESH:D019337	5894	0	0
MESH:D001289	1562	0	1
MESH:D008268	3557	0	0
MESH:D010051	84634	0	0
MESH:D010195	2833	0	0
MESH:D010524	4602	0	0
MESH:D001321	2294	0	1
MESH:D000740	50943	0	0
MESH:D000544	817	0	0
MESH:D007680	7068	0	0
MESH:D004827	2260	0	1
MESH:D008545	224	0	0
MESH:D007680	2776	0	1
MESH:D005134	4153	0	1
MESH:D005922	3553	0	0
MESH:D010518	3486	0	0
MESH:D006258	10891	0	1
MESH:D001749	8743	0	0
MESH:D007037	3651	0	0
MESH:D004827	490	0	0
MESH:D008545	53942	0	0
MESH:D013274	8320	0	0
MESH:D003924	2494	0	1
MESH:D005922	1280	0	1
MESH:D003424	2117	0	1
MESH:D007680	6714	0	0
MESH:D011085	285	0	0
MESH:D009103	540	0	1
MESH:D010195	5728	0	0
MESH:D012878	2335	0	0
MESH:D001650	3043	0	1
MESH:D011471	8876	0	0
MESH:D001749	3315	0	1
MESH:D000690	2956	0	0
MESH:D004938	142	0	1
MESH:D008288	8702	0	0
MESH:D014594	8028	0	0
MESH:D007680	5734	0	0
MESH:D007680	5371	0	0
MESH:D024821	6502	0	1
MESH:D008545	10392	0	0
MESH:D016640	6347	0	0
MESH:D003924	885	0	0
MESH:D003093	429	0	0
MESH:D012030	8639	0	1
MESH:D011471	1021	0	0
MESH:D011471	6596	0	1
MESH:D001932	7850	0	1
MESH:D012468	5141	0	0
MESH:D005901	360	0	1
MESH:D001289	8358	0	1
MESH:D003424	5067	0	0
MESH:D011471	2982	0	0
MESH:D009080	4507	0	1
MESH:D019337	387	0	1
MESH:D003922	10112	0	1
MESH:D009217	6584	0	0
MESH:D015209	3605	0	0
MESH:D009765	998	0	0
MESH:D013274	11338	0	1
MESH:D010051	2876	0	1
MESH:D024821	5889	0	0
MESH:D001321	2264	0	1
MESH:D000544	8915	0	1
MESH:D010024	4286	0	1
MESH:D005922	51151	0	1
MESH:D007680	8829	0	1
MESH:D003922	3329	0	1
MESH:D001249	57582	0	1
MESH:D000740	3606	0	0
MESH:D001943	883	0	0
MESH:D007676	5890	0	0
MESH:D010300	3371	0	1
MESH:D010051	2833	0	1
MESH:D001528	213	0	0
MESH:D006973	324	0	1
MESH:D003110	1071	0	1
MESH:D008577	4967	0	0
MESH:D007676	8314	0	0
MESH:D011471	6340	0	1
MESH:D011471	6423	0	0
MESH:D029424	358	0	1
MESH:D005922	2242	0	0
MESH:D005901	2912	0	0
MESH:D001249	6256	0	0
MESH:D003876	4524	0	1
MESH:D050197	2833	0	0
MESH:D001749	5997	0	1
MESH:D005922	3553	0	0
MESH:D003922	3759	0	1
MESH:D006509	6850	0	1
MESH:D016640	26586	0	0
MESH:D001249	1536	0	1
MESH:D007037	54738	0	0
MESH:D011471	3106	0	1
MESH:D024821	7980	0	0
MESH:D003110	1401	0	0
MESH:D001932	3988	0	1
MESH:D002446	23493	0	0
MESH:D019337	5468	0	1
MESH:D011085	332	0	1
