tok	changepoint_idx	start_idx	end_idx	value
ty1	2018-2019	2017-2018	2018-2019	22.43034186107407
attenuata	2018-2019	2017-2018	2018-2019	22.426829962555363
ddg	2018-2019	2017-2018	2018-2019	22.41991144186172
epac	2018-2019	2017-2018	2018-2019	22.413679400151015
gene_10249	2018-2019	2017-2018	2018-2019	22.412243292078173
riley	2019-2020	2018-2019	2019-2020	22.404201500302428
gene_177703	2020-2021	2018-2019	2020-2021	22.40099924663122
mft	2018-2019	2017-2018	2018-2019	22.396166893876966
nom	2018-2019	2017-2018	2018-2019	22.387917733006667
species_5665	2017-2018	2016-2017	2017-2018	22.387546740603412
gene_2550	2019-2020	2018-2019	2019-2020	22.375952832149277
nrpd1	2018-2019	2017-2018	2018-2019	22.35024850147359
microcapsule	2020-2021	2019-2020	2020-2021	22.34716030447685
episome	2018-2019	2017-2018	2018-2019	22.340000781720896
flagellum	2016-2017	2015-2016	2016-2017	22.339398806844255
oat1	2021-2022	2020-2021	2021-2022	22.334706200718408
sbrt	2019-2020	2018-2019	2019-2020	22.317400863631324
gene_26972	2018-2019	2017-2018	2018-2019	22.279242157347127
dnajc5	2021-2022	2020-2021	2021-2022	22.2788628344662
mutsγ	2018-2019	2017-2018	2018-2019	22.25474036956914
gene_35922	2018-2019	2017-2018	2018-2019	22.25092588263684
tonb	2018-2019	2017-2018	2018-2019	22.208725672765127
-creer	2018-2019	2017-2018	2018-2019	22.208123418821067
g6pd	2017-2018	2015-2016	2017-2018	22.20651058797606
gene_1269	2018-2019	2017-2018	2018-2019	22.206028702316022
activin	2016-2017	2015-2016	2016-2017	22.202681174501677
pvq	2020-2021	2018-2019	2020-2021	22.189324676152374
sti	2017-2018	2016-2017	2017-2018	22.18708542631177
gene_8872	2018-2019	2016-2017	2018-2019	22.17958009872636
ribotype	2018-2019	2017-2018	2018-2019	22.174696934853323
drn	2018-2019	2017-2018	2018-2019	22.16625004756611
cx43	2018-2019	2017-2018	2018-2019	22.145819293566635
gene_5079	2018-2019	2017-2018	2018-2019	22.1238515798824
ider	2020-2021	2018-2019	2020-2021	22.12158222729714
izumo1	2020-2021	2019-2020	2020-2021	22.105313490816503
to1	2018-2019	2017-2018	2018-2019	22.08870149181216
lrs	2017-2018	2016-2017	2017-2018	22.07712644911586
gene_23098	2019-2020	2017-2018	2019-2020	22.067152311469428
gene_342096	2020-2021	2019-2020	2020-2021	22.06306047729419
sept9	2020-2021	2019-2020	2020-2021	22.054815229748474
paraspeckle	2018-2019	2016-2017	2018-2019	22.044004106266026
trainee	2017-2018	2016-2017	2017-2018	22.01837031795708
gene_851259	2018-2019	2017-2018	2018-2019	22.005098787597777
xia	2018-2019	2017-2018	2018-2019	22.00243970950782
tamr	2018-2019	2017-2018	2018-2019	22.000485645900785
marseille	2017-2018	2016-2017	2017-2018	22.000441204046602
mycolactone	2020-2021	2019-2020	2020-2021	21.993087346847798
cup1	2018-2019	2017-2018	2018-2019	21.99085088484027
nup60	2020-2021	2019-2020	2020-2021	21.97880803779797
iccr	2020-2021	2019-2020	2020-2021	21.972636096037302
hourglass	2018-2019	2017-2018	2018-2019	21.945515739161117
ace2	2017-2018	2016-2017	2017-2018	21.92829048895207
gene_109731	2020-2021	2019-2020	2020-2021	21.909021231459104
atd	2018-2019	2017-2018	2018-2019	21.90888534770301
disease_mesh_d012128	2019-2020	2018-2019	2019-2020	21.879627222640444
gene_8078	2020-2021	2019-2020	2020-2021	21.87593208092182
ras-	2018-2019	2017-2018	2018-2019	21.866066157222832
bts	2018-2019	2017-2018	2018-2019	21.858126483805005
5ds	2020-2021	2019-2020	2020-2021	21.832436281918504
photoswitchable	2018-2019	2017-2018	2018-2019	21.80780146687876
h3.1	2018-2019	2017-2018	2018-2019	21.80689482027021
disease_mesh_d011218	2016-2017	2015-2016	2016-2017	21.7991004573134
anammox	2018-2019	2016-2017	2018-2019	21.792678223605456
gene_9739	2018-2019	2016-2017	2018-2019	21.766009045536308
gene_23550	2019-2020	2018-2019	2019-2020	21.765007562694308
γtusc	2019-2020	2018-2019	2019-2020	21.759115368451916
wolf	2016-2017	2015-2016	2016-2017	21.756095066892232
dnmt2	2019-2020	2018-2019	2019-2020	21.755894440465354
disease_mesh_d002357	2018-2019	2017-2018	2018-2019	21.754112052362494
harmonicity	2019-2020	2018-2019	2019-2020	21.725800490829073
mink1	2020-2021	2019-2020	2020-2021	21.7248333070358
prong	2018-2019	2017-2018	2018-2019	21.718124994077844
er-105	2020-2021	2019-2020	2020-2021	21.71104256719091
fimh	2018-2019	2017-2018	2018-2019	21.70204750584403
sdab	2019-2020	2018-2019	2019-2020	21.69767327866638
polyomavirus	2018-2019	2017-2018	2018-2019	21.689296451199613
syp61	2019-2020	2018-2019	2019-2020	21.683315055473344
modcs	2018-2019	2017-2018	2018-2019	21.670166897157575
gene_843693	2018-2019	2017-2018	2018-2019	21.665266616247262
selma	2020-2021	2019-2020	2020-2021	21.65231886898916
rescuable	2019-2020	2018-2019	2019-2020	21.6514067811265
gene_109912	2018-2019	2017-2018	2018-2019	21.648310544410855
asf1	2018-2019	2017-2018	2018-2019	21.647118853850852
soa	2016-2017	2015-2016	2016-2017	21.6244516921911
dsrct	2021-2022	2020-2021	2021-2022	21.605147749742326
emi	2018-2019	2017-2018	2018-2019	21.604064710885083
precautionary	2019-2020	2017-2018	2019-2020	21.588982747365115
copula	2018-2019	2017-2018	2018-2019	21.574357867141746
msl1	2019-2020	2018-2019	2019-2020	21.552768224699314
pmel	2018-2019	2017-2018	2018-2019	21.542641824779395
nbr1	2018-2019	2017-2018	2018-2019	21.533921341257358
mfep	2020-2021	2019-2020	2020-2021	21.519623578868412
ifr	2019-2020	2018-2019	2019-2020	21.503286592132696
species_98360	2018-2019	2017-2018	2018-2019	21.49671021157227
fz2	2019-2020	2018-2019	2019-2020	21.492223783764096
megaplasmid	2018-2019	2017-2018	2018-2019	21.48861016616774
gene_51151	2019-2020	2018-2019	2019-2020	21.479280306686594
bergamotene	2019-2020	2018-2019	2019-2020	21.476008527776795
usp14	2018-2019	2017-2018	2018-2019	21.472481490581593
methanotrophic	2018-2019	2017-2018	2018-2019	21.44944578674356
gene_58484	2018-2019	2017-2018	2018-2019	21.44401341606857
hurst	2018-2019	2017-2018	2018-2019	21.44293673526316
gene_2010	2020-2021	2019-2020	2020-2021	21.437874554420006
neurotoxicant	2020-2021	2019-2020	2020-2021	21.416965028119375
ibuprofen	2018-2019	2017-2018	2018-2019	21.411974481532898
gene_1728	2020-2021	2019-2020	2020-2021	21.410905882698902
dgat1	2018-2019	2017-2018	2018-2019	21.40880585310919
nextstrain	2019-2020	2018-2019	2019-2020	21.406630369377282
bnt	2020-2021	2019-2020	2020-2021	21.38062983920436
cvi	2017-2018	2016-2017	2017-2018	21.378750931928494
gene_91544	2019-2020	2018-2019	2019-2020	21.37836553392921
gene_41742	2019-2020	2018-2019	2019-2020	21.376807098749484
ceramide	2017-2018	2016-2017	2017-2018	21.37653247836172
gene_775	2018-2019	2017-2018	2018-2019	21.3740632187127
alh	2018-2019	2017-2018	2018-2019	21.344042173745997
spop	2018-2019	2017-2018	2018-2019	21.34312064151413
baloxavir	2019-2020	2018-2019	2019-2020	21.33572023062002
rap2a	2020-2021	2019-2020	2020-2021	21.331786727535526
abi5	2018-2019	2017-2018	2018-2019	21.31892596785981
domino	2017-2018	2016-2017	2017-2018	21.315589575320814
msci	2018-2019	2017-2018	2018-2019	21.304638908551354
orp	2018-2019	2017-2018	2018-2019	21.299479950276158
gene_852822	2020-2021	2019-2020	2020-2021	21.297362320264934
pex5l	2020-2021	2019-2020	2020-2021	21.28258334869045
arpc2	2018-2019	2017-2018	2018-2019	21.275909170408546
ewas	2016-2017	2015-2016	2016-2017	21.268744355185273
gene_43162	2021-2022	2020-2021	2021-2022	21.266259376987126
bp-3	2020-2021	2019-2020	2020-2021	21.263743021275403
fus3	2018-2019	2017-2018	2018-2019	21.258900873968216
shime	2020-2021	2019-2020	2020-2021	21.252638074457515
ephaptic	2018-2019	2017-2018	2018-2019	21.247490884535406
nanotag	2020-2021	2019-2020	2020-2021	21.21842402341042
gene_177591	2019-2020	2018-2019	2019-2020	21.215611629589283
tatb	2018-2019	2017-2018	2018-2019	21.210970370218853
gene_9445	2020-2021	2019-2020	2020-2021	21.204957334517527
gene_146956	2020-2021	2018-2019	2020-2021	21.201226584193556
remi	2020-2021	2019-2020	2020-2021	21.19873626395197
pathotype	2018-2019	2017-2018	2018-2019	21.193471244051956
tbil	2019-2020	2018-2019	2019-2020	21.17365152910044
rii	2017-2018	2016-2017	2017-2018	21.157840383598906
cofc	2020-2021	2019-2020	2020-2021	21.1563829271202
reduplication	2019-2020	2016-2017	2019-2020	21.14341313553137
pinwheel	2018-2019	2017-2018	2018-2019	21.142468823108505
kat7	2019-2020	2018-2019	2019-2020	21.1221203534184
imr	2018-2019	2017-2018	2018-2019	21.106464477727698
gene_5321	2020-2021	2019-2020	2020-2021	21.099551989686038
setd1a	2018-2019	2017-2018	2018-2019	21.086424708221447
rv-	2020-2021	2019-2020	2020-2021	21.07861687084187
6’sln	2020-2021	2019-2020	2020-2021	21.059460153791722
pcorr	2018-2019	2017-2018	2018-2019	21.05745872532693
chm13	2018-2019	2017-2018	2018-2019	21.044148524652822
pipi	2019-2020	2018-2019	2019-2020	21.039277670101544
cts1	2019-2020	2018-2019	2019-2020	21.031574247076758
rumor	2019-2020	2018-2019	2019-2020	20.999103030709094
imf	2018-2019	2017-2018	2018-2019	20.996709490626653
sst2	2019-2020	2017-2018	2019-2020	20.988793611001814
disease_mesh_d034141	2019-2020	2018-2019	2019-2020	20.984749331806526
siga	2018-2019	2017-2018	2018-2019	20.94793355566137
pam3csk4	2018-2019	2017-2018	2018-2019	20.947300022924516
species_29137	2020-2021	2019-2020	2020-2021	20.93992272893402
civet	2019-2020	2017-2018	2019-2020	20.922390052082214
trbd	2020-2021	2019-2020	2020-2021	20.921379358539596
cmt2	2018-2019	2017-2018	2018-2019	20.91464153320402
nimesulide	2020-2021	2019-2020	2020-2021	20.91258196359945
medulla	2016-2017	2015-2016	2016-2017	20.911508507288424
egret	2020-2021	2019-2020	2020-2021	20.90998520054921
species_5664	2018-2019	2016-2017	2018-2019	20.8909428968011
habenula	2018-2019	2017-2018	2018-2019	20.888923368352682
mif	2017-2018	2016-2017	2017-2018	20.879709545328346
gkd	2020-2021	2019-2020	2020-2021	20.86991558620083
anp	2018-2019	2017-2018	2018-2019	20.867756380144904
eg5	2018-2019	2017-2018	2018-2019	20.86152029049474
biguanide	2018-2019	2017-2018	2018-2019	20.860448734105287
pcap	2018-2019	2017-2018	2018-2019	20.849569382263688
wenzhou	2019-2020	2018-2019	2019-2020	20.841075405343446
gene_9971	2016-2017	2015-2016	2016-2017	20.840228750619694
gene_566465	2020-2021	2019-2020	2020-2021	20.838884469328466
hare	2018-2019	2017-2018	2018-2019	20.81961713383778
ser4	2019-2020	2018-2019	2019-2020	20.817525149304764
acetobacter	2018-2019	2017-2018	2018-2019	20.803814379202493
gene_2175	2018-2019	2017-2018	2018-2019	20.798593242990044
lifc	2020-2021	2019-2020	2020-2021	20.798248351932195
gene_6401	2019-2020	2018-2019	2019-2020	20.793629499887267
gene_35696	2021-2022	2020-2021	2021-2022	20.79017571497776
tn916	2020-2021	2018-2019	2020-2021	20.78793820128816
rplc	2018-2019	2017-2018	2018-2019	20.78056122580609
t½	2018-2019	2017-2018	2018-2019	20.776907154250885
species_40324	2018-2019	2017-2018	2018-2019	20.766745751055705
hur	2018-2019	2017-2018	2018-2019	20.75655489261134
melanosome	2017-2018	2016-2017	2017-2018	20.754598545138094
anticoagulation	2019-2020	2017-2018	2019-2020	20.722768617904414
myocd	2018-2019	2017-2018	2018-2019	20.708985276043798
orf1a	2019-2020	2018-2019	2019-2020	20.706677577454357
d+	2018-2019	2017-2018	2018-2019	20.70370165850141
da1	2018-2019	2016-2017	2018-2019	20.689832492880385
3a3	2020-2021	2019-2020	2020-2021	20.683486620025377
923	2018-2019	2017-2018	2018-2019	20.68175923004934
teissieri	2020-2021	2019-2020	2020-2021	20.67356789722595
disease_mesh_d009084	2018-2019	2015-2016	2018-2019	20.668756994946648
gene_6267	2018-2019	2017-2018	2018-2019	20.66627255526048
rga4δ	2019-2020	2017-2018	2019-2020	20.659623950490744
regrowth	2016-2017	2015-2016	2016-2017	20.649067067803585
ivh	2019-2020	2018-2019	2019-2020	20.647723821013535
hmd	2018-2019	2017-2018	2018-2019	20.64430581526314
conga	2020-2021	2019-2020	2020-2021	20.641171050336716
m17	2018-2019	2017-2018	2018-2019	20.637818225679432
volvocine	2020-2021	2017-2018	2020-2021	20.629583296401115
gene_406	2018-2019	2017-2018	2018-2019	20.625956374963597
pα	2018-2019	2017-2018	2018-2019	20.623337038263948
lcst	2019-2020	2018-2019	2019-2020	20.617316442123943
siah2	2021-2022	2020-2021	2021-2022	20.6104356766058
electrocyte	2020-2021	2019-2020	2020-2021	20.607618807485892
irl	2018-2019	2017-2018	2018-2019	20.59538805209916
σh	2018-2019	2017-2018	2018-2019	20.579982382551538
eua	2019-2020	2018-2019	2019-2020	20.57622406657401
compulsivity	2018-2019	2017-2018	2018-2019	20.56508680256054
species_5693	2017-2018	2015-2016	2017-2018	20.564636241658036
lpr1	2020-2021	2019-2020	2020-2021	20.55085063583788
mag	2016-2017	2015-2016	2016-2017	20.53786454806225
benzoate	2018-2019	2017-2018	2018-2019	20.53498484199873
esrrb	2016-2017	2015-2016	2016-2017	20.53434551239552
abmr	2020-2021	2019-2020	2020-2021	20.532915342294125
ssl2	2020-2021	2019-2020	2020-2021	20.51769456354206
22nd	2019-2020	2018-2019	2019-2020	20.514280987496285
phosphonate	2018-2019	2017-2018	2018-2019	20.513296050434164
jeme	2020-2021	2019-2020	2020-2021	20.513177044292306
ependymal	2017-2018	2016-2017	2017-2018	20.50662266256095
ora59	2020-2021	2019-2020	2020-2021	20.502984287648506
mlo	2018-2019	2017-2018	2018-2019	20.49898744499331
six1	2018-2019	2017-2018	2018-2019	20.49487867920014
ond	2020-2021	2019-2020	2020-2021	20.472505546824575
microparticle	2018-2019	2017-2018	2018-2019	20.472414889243833
gene_12608	2019-2020	2016-2017	2019-2020	20.466674417063444
tpgs	2020-2021	2019-2020	2020-2021	20.463161782978876
smo	2016-2017	2015-2016	2016-2017	20.444245783613265
phee	2020-2021	2019-2020	2020-2021	20.44162215410732
gene_68193	2020-2021	2019-2020	2020-2021	20.43145398843036
sway	2018-2019	2017-2018	2018-2019	20.431437349029608
abcde	2018-2019	2017-2018	2018-2019	20.41405835548476
kv7.1	2020-2021	2019-2020	2020-2021	20.41319975411929
comf	2020-2021	2019-2020	2020-2021	20.403475036987764
rnf12	2019-2020	2018-2019	2019-2020	20.400085635825647
deciliation	2018-2019	2017-2018	2018-2019	20.386893072065963
quantal	2016-2017	2015-2016	2016-2017	20.384678963857816
mta	2017-2018	2016-2017	2017-2018	20.383220376503562
tlr5	2018-2019	2017-2018	2018-2019	20.383149826989733
gene_100508689	2018-2019	2017-2018	2018-2019	20.365227438552836
hh7	2020-2021	2019-2020	2020-2021	20.34405588372687
ebpβ	2018-2019	2017-2018	2018-2019	20.3352530004011
gene_6688	2018-2019	2017-2018	2018-2019	20.326056227067898
species_29158	2018-2019	2017-2018	2018-2019	20.323787212119992
αctla-4	2020-2021	2019-2020	2020-2021	20.323442590862513
microvesicle	2017-2018	2016-2017	2017-2018	20.311164982301612
slit2	2018-2019	2016-2017	2018-2019	20.311147271335432
sbe	2018-2019	2017-2018	2018-2019	20.308558128360417
species_110835	2018-2019	2017-2018	2018-2019	20.30661289955711
ps6	2018-2019	2017-2018	2018-2019	20.30161774517958
pbanka	2020-2021	2019-2020	2020-2021	20.301223673811172
amaranth	2018-2019	2017-2018	2018-2019	20.28390223195092
hyperbola	2018-2019	2017-2018	2018-2019	20.27504569616701
species_9690	2018-2019	2017-2018	2018-2019	20.27159591896142
obscura	2018-2019	2016-2017	2018-2019	20.264865407266555
pspc1	2020-2021	2019-2020	2020-2021	20.232992495509183
p2ry1	2018-2019	2017-2018	2018-2019	20.223507570408746
chemoresistance	2017-2018	2016-2017	2017-2018	20.208176250364506
glyph	2019-2020	2018-2019	2019-2020	20.206642509400684
gene_961	2018-2019	2017-2018	2018-2019	20.177159255437477
gene_176558	2020-2021	2019-2020	2020-2021	20.170158446679544
tpl	2018-2019	2017-2018	2018-2019	20.154342803070982
rubus	2018-2019	2017-2018	2018-2019	20.149151851128238
klamath	2019-2020	2018-2019	2019-2020	20.121357911734954
gene_53947	2020-2021	2018-2019	2020-2021	20.118512245746633
species_469796	2020-2021	2019-2020	2020-2021	20.117390108132337
ad-	2018-2019	2017-2018	2018-2019	20.112705521238063
styr	2020-2021	2019-2020	2020-2021	20.11070715167676
ocb	2020-2021	2018-2019	2020-2021	20.108981071794055
cro	2018-2019	2017-2018	2018-2019	20.086547938495904
apoe3	2019-2020	2018-2019	2019-2020	20.078412767767517
gene_4193	2017-2018	2016-2017	2017-2018	20.07146283656782
erotic	2020-2021	2019-2020	2020-2021	20.070312953259062
h2a.z	2017-2018	2016-2017	2017-2018	20.066802302460665
gene_8021	2019-2020	2018-2019	2019-2020	20.0565328086004
gene_8398	2020-2021	2019-2020	2020-2021	20.051790766388873
mtrr	2019-2020	2018-2019	2019-2020	20.04891887113906
bsw	2019-2020	2018-2019	2019-2020	20.040047179731207
enterobactin	2018-2019	2017-2018	2018-2019	20.039984080819004
hif1a	2017-2018	2016-2017	2017-2018	20.036390780272338
pfkelch13	2020-2021	2019-2020	2020-2021	20.03498056282469
fmn1	2020-2021	2018-2019	2020-2021	20.026400938360275
bathypelagic	2018-2019	2017-2018	2018-2019	20.016179702435604
whitefish	2017-2018	2016-2017	2017-2018	20.008192708007748
dryland	2018-2019	2017-2018	2018-2019	20.008107194708174
pst	2018-2019	2017-2018	2018-2019	20.00559801807775
mst2	2020-2021	2019-2020	2020-2021	20.00471740195771
aaa3	2019-2020	2018-2019	2019-2020	20.004656444726606
ihec	2018-2019	2017-2018	2018-2019	20.001749157312144
pbr	2019-2020	2018-2019	2019-2020	19.989992592960196
gene_403158	2019-2020	2018-2019	2019-2020	19.98838941413768
alphafold	2020-2021	2019-2020	2020-2021	19.987522431066623
sorbs2	2021-2022	2020-2021	2021-2022	19.979078894226266
fof	2020-2021	2019-2020	2020-2021	19.963826457304517
h129	2019-2020	2017-2018	2019-2020	19.956199017604323
waking	2017-2018	2016-2017	2017-2018	19.951551058350788
gene_74180	2018-2019	2017-2018	2018-2019	19.94884596123403
rorγ	2020-2021	2019-2020	2020-2021	19.942870260595935
bau	2020-2021	2019-2020	2020-2021	19.936871503686618
gene_17387	2019-2020	2017-2018	2019-2020	19.932254105612138
spgfp	2020-2021	2019-2020	2020-2021	19.929189286179902
mga	2018-2019	2017-2018	2018-2019	19.9278664797051
if2	2018-2019	2017-2018	2018-2019	19.926339918693326
piezo1	2018-2019	2017-2018	2018-2019	19.92472473530798
nli	2020-2021	2019-2020	2020-2021	19.92165661750816
incf	2018-2019	2015-2016	2018-2019	19.914499261429267
polyplexe	2019-2020	2018-2019	2019-2020	19.902580917087747
soz	2018-2019	2016-2017	2018-2019	19.897681217712286
idh2	2018-2019	2017-2018	2018-2019	19.89758626935692
landrace	2018-2019	2015-2016	2018-2019	19.896444618840015
frn	2017-2018	2016-2017	2017-2018	19.890621880797973
dqb1	2017-2018	2016-2017	2017-2018	19.87999712050203
sclerostin	2018-2019	2017-2018	2018-2019	19.87430247449936
gene_25801	2019-2020	2018-2019	2019-2020	19.871260555090274
blaer1	2020-2021	2019-2020	2020-2021	19.87074604333353
cdc6	2018-2019	2017-2018	2018-2019	19.868747755396935
species_636	2019-2020	2018-2019	2019-2020	19.86625793069095
mcm4	2018-2019	2017-2018	2018-2019	19.86578822921123
tme	2017-2018	2016-2017	2017-2018	19.858862078453054
apl	2018-2019	2016-2017	2018-2019	19.85803222184501
refugee	2018-2019	2017-2018	2018-2019	19.855303435472347
nrp1	2018-2019	2016-2017	2018-2019	19.838953890844333
vda	2019-2020	2018-2019	2019-2020	19.829413517290035
nmii	2018-2019	2017-2018	2018-2019	19.827277930478875
gene_109648	2018-2019	2017-2018	2018-2019	19.805489384700493
tpn	2018-2019	2017-2018	2018-2019	19.797575270193164
slic	2017-2018	2016-2017	2017-2018	19.785783980886904
vtt	2019-2020	2018-2019	2019-2020	19.767062127375603
pedicle	2018-2019	2017-2018	2018-2019	19.765861845803123
lepb	2020-2021	2019-2020	2020-2021	19.75554384103699
gene_6521	2018-2019	2017-2018	2018-2019	19.74208439991498
species_3052	2016-2017	2015-2016	2016-2017	19.732011580008585
h3.3	2016-2017	2015-2016	2016-2017	19.728040348820162
t2dm	2018-2019	2017-2018	2018-2019	19.72506626543679
vns	2018-2019	2017-2018	2018-2019	19.725032854059727
upd	2018-2019	2017-2018	2018-2019	19.707379260266386
capsaicin	2017-2018	2016-2017	2017-2018	19.703219188273543
gene_64798	2020-2021	2019-2020	2020-2021	19.69898932208665
seascape	2018-2019	2017-2018	2018-2019	19.6952900897246
medusa	2018-2019	2017-2018	2018-2019	19.681498523177464
r8	2018-2019	2017-2018	2018-2019	19.673565375317317
gene_18263	2019-2020	2018-2019	2019-2020	19.668147943220337
overprotection	2020-2021	2019-2020	2020-2021	19.66238312221302
emc	2018-2019	2017-2018	2018-2019	19.660206245447267
losartan	2018-2019	2017-2018	2018-2019	19.658252124582354
dnet	2020-2021	2019-2020	2020-2021	19.643493880353184
scotch	2018-2019	2016-2017	2018-2019	19.6337293148223
ephrina1	2020-2021	2019-2020	2020-2021	19.632616396041712
depolymerase	2018-2019	2016-2017	2018-2019	19.625362995581646
paip2	2020-2021	2019-2020	2020-2021	19.613059774459966
gpsm2	2020-2021	2019-2020	2020-2021	19.608728009983952
lam	2018-2019	2016-2017	2018-2019	19.599118354084354
nomifensine	2020-2021	2019-2020	2020-2021	19.554313131608822
pg3	2019-2020	2018-2019	2019-2020	19.548930578386898
gene_24257	2018-2019	2017-2018	2018-2019	19.54609377172423
species_1080349	2018-2019	2017-2018	2018-2019	19.53475454332851
dsra	2019-2020	2018-2019	2019-2020	19.53344870545049
convalescent	2019-2020	2016-2017	2019-2020	19.518966748604566
frp	2017-2018	2016-2017	2017-2018	19.50630325248481
icms	2018-2019	2017-2018	2018-2019	19.506145945160643
homeowner	2018-2019	2017-2018	2018-2019	19.502674665668792
tnrc6	2020-2021	2017-2018	2020-2021	19.496573856817268
nasopharyngeal	2019-2020	2016-2017	2019-2020	19.487314739033874
gene_6036	2020-2021	2019-2020	2020-2021	19.48412493841593
guv	2017-2018	2016-2017	2017-2018	19.47591040174196
alkyne	2017-2018	2016-2017	2017-2018	19.468392299224238
tentacle	2016-2017	2015-2016	2016-2017	19.467604139646284
mbz	2021-2022	2020-2021	2021-2022	19.46740231733622
deworme	2018-2019	2017-2018	2018-2019	19.464102799573062
chga	2018-2019	2017-2018	2018-2019	19.463354247492454
mkp1	2020-2021	2019-2020	2020-2021	19.46025360956835
gene_3309	2018-2019	2017-2018	2018-2019	19.453244072904134
bidding	2019-2020	2018-2019	2019-2020	19.451216630987016
gene_1287	2020-2021	2019-2020	2020-2021	19.44504194401287
castor	2018-2019	2017-2018	2018-2019	19.437419007370348
mara	2017-2018	2016-2017	2017-2018	19.422476066571555
species_8255	2018-2019	2017-2018	2018-2019	19.416497958377093
matb	2020-2021	2019-2020	2020-2021	19.410032177228224
plk2	2020-2021	2019-2020	2020-2021	19.40774745326364
gene_22634	2020-2021	2019-2020	2020-2021	19.402171825312323
sn15	2020-2021	2019-2020	2020-2021	19.40138082528024
gene_5087	2020-2021	2019-2020	2020-2021	19.39455432336631
gene_4599	2018-2019	2017-2018	2018-2019	19.387550749487172
5ht	2018-2019	2016-2017	2018-2019	19.38702931097253
gls	2018-2019	2017-2018	2018-2019	19.38525205850943
pulvinar	2016-2017	2015-2016	2016-2017	19.38482360042285
gene_36057	2020-2021	2019-2020	2020-2021	19.378751873369232
gene_6352	2018-2019	2017-2018	2018-2019	19.3782041241513
d+q	2020-2021	2019-2020	2020-2021	19.377092485925353
gene_44175	2018-2019	2017-2018	2018-2019	19.373182034530846
aavs1	2018-2019	2017-2018	2018-2019	19.37165517118068
angus	2018-2019	2017-2018	2018-2019	19.37031807373254
gene_228361	2021-2022	2020-2021	2021-2022	19.370108231581206
po2	2018-2019	2017-2018	2018-2019	19.369170152177897
gene_347516	2020-2021	2019-2020	2020-2021	19.360454916212753
rnc	2018-2019	2017-2018	2018-2019	19.355710200243504
gene_23353	2019-2020	2018-2019	2019-2020	19.351274982410303
ppp1r14c	2020-2021	2019-2020	2020-2021	19.33671526894743
gene_80380	2018-2019	2017-2018	2018-2019	19.331944975674304
dgt	2019-2020	2018-2019	2019-2020	19.33037457566376
helb	2020-2021	2019-2020	2020-2021	19.3269235721753
memr	2020-2021	2019-2020	2020-2021	19.32110585743031
cas10	2018-2019	2017-2018	2018-2019	19.31857729523687
senp2	2019-2020	2017-2018	2019-2020	19.314713125093355
gene_50754	2019-2020	2018-2019	2019-2020	19.31316932567051
campania	2019-2020	2018-2019	2019-2020	19.302219602303936
gene_118471	2019-2020	2018-2019	2019-2020	19.29455540430992
st398	2020-2021	2019-2020	2020-2021	19.276341818903113
gene_5537	2020-2021	2019-2020	2020-2021	19.27298840885407
imino	2018-2019	2017-2018	2018-2019	19.26336131220099
superspreading	2019-2020	2018-2019	2019-2020	19.262149779927682
sly1	2019-2020	2018-2019	2019-2020	19.260617966068487
gene_7178	2018-2019	2015-2016	2018-2019	19.257116299021483
gene_18999	2018-2019	2017-2018	2018-2019	19.255984077258326
cdh23	2018-2019	2017-2018	2018-2019	19.254891901477915
cl1	2018-2019	2016-2017	2018-2019	19.245233666769945
gene_668542	2019-2020	2018-2019	2019-2020	19.22601655076315
gene_14568893	2018-2019	2017-2018	2018-2019	19.2178517599007
bg11	2018-2019	2017-2018	2018-2019	19.205159151337693
gene_80218	2019-2020	2018-2019	2019-2020	19.20097906627662
nm2	2019-2020	2018-2019	2019-2020	19.19658306756137
gene_14132	2019-2020	2018-2019	2019-2020	19.195908464388225
b8	2018-2019	2017-2018	2018-2019	19.193405550284403
tio2	2018-2019	2017-2018	2018-2019	19.192290978035157
caffeic	2018-2019	2017-2018	2018-2019	19.189367327920476
aec1s	2020-2021	2019-2020	2020-2021	19.182122360291928
m.tb	2017-2018	2016-2017	2017-2018	19.180496178176533
gene_5021	2018-2019	2017-2018	2018-2019	19.173695631023577
fv	2016-2017	2015-2016	2016-2017	19.160648945791163
asb	2017-2018	2016-2017	2017-2018	19.15824161200413
mir-18a	2020-2021	2019-2020	2020-2021	19.156868709820188
spinophilin	2020-2021	2019-2020	2020-2021	19.153819853392882
wls	2017-2018	2016-2017	2017-2018	19.146262890081967
lhcb1	2020-2021	2019-2020	2020-2021	19.136801114274007
trochophore	2020-2021	2019-2020	2020-2021	19.12839755062763
tp63	2018-2019	2017-2018	2018-2019	19.12137457192307
hild	2020-2021	2019-2020	2020-2021	19.11761836279861
bcl2a1	2018-2019	2017-2018	2018-2019	19.11670241501322
occlusion	2016-2017	2015-2016	2016-2017	19.11155234687179
trawl	2017-2018	2016-2017	2017-2018	19.111257283482082
tongji	2019-2020	2018-2019	2019-2020	19.100327218143715
cx32	2019-2020	2018-2019	2019-2020	19.099190415337485
gene_72320	2019-2020	2018-2019	2019-2020	19.087288133089785
parkin	2017-2018	2016-2017	2017-2018	19.086701741506964
itk	2017-2018	2016-2017	2017-2018	19.07791056607124
caeca	2018-2019	2017-2018	2018-2019	19.075731312273348
hopper	2018-2019	2017-2018	2018-2019	19.06238918027161
cbp1	2020-2021	2019-2020	2020-2021	19.049806570358882
